chr1	1
chrUn_AADN03020526	AADN03020526.1
chrUn_AADN03020527	AADN03020527.1
chrUn_AADN03020528	AADN03020528.1
chrUn_AADN03020529	AADN03020529.1
chrUn_AADN03020530	AADN03020530.1
chrUn_AADN03020531	AADN03020531.1
chrUn_AADN03020532	AADN03020532.1
chrUn_AADN03020533	AADN03020533.1
chrUn_AADN03020534	AADN03020534.1
chrUn_AADN03020535	AADN03020535.1
chrUn_AADN03020536	AADN03020536.1
chrUn_AADN03020537	AADN03020537.1
chrUn_AADN03020538	AADN03020538.1
chrUn_AADN03020539	AADN03020539.1
chrUn_AADN03020540	AADN03020540.1
chrUn_AADN03020541	AADN03020541.1
chrUn_AADN03020543	AADN03020543.1
chrUn_AADN03020544	AADN03020544.1
chrUn_AADN03020545	AADN03020545.1
chrUn_AADN03020546	AADN03020546.1
chrUn_AADN03020547	AADN03020547.1
chrUn_AADN03020548	AADN03020548.1
chrUn_AADN03020549	AADN03020549.1
chrUn_AADN03020550	AADN03020550.1
chrUn_AADN03020551	AADN03020551.1
chrUn_AADN03020552	AADN03020552.1
chrUn_AADN03020555	AADN03020555.1
chrUn_AADN03020556	AADN03020556.1
chrUn_AADN03020557	AADN03020557.1
chrUn_AADN03020559	AADN03020559.1
chrUn_AADN03020560	AADN03020560.1
chrUn_AADN03020561	AADN03020561.1
chrUn_AADN03020562	AADN03020562.1
chrUn_AADN03020563	AADN03020563.1
chrUn_AADN03020564	AADN03020564.1
chrUn_AADN03020565	AADN03020565.1
chrUn_AADN03020568	AADN03020568.1
chrUn_AADN03020569	AADN03020569.1
chrUn_AADN03020571	AADN03020571.1
chrUn_AADN03020572	AADN03020572.1
chrUn_AADN03020573	AADN03020573.1
chrUn_AADN03020574	AADN03020574.1
chrUn_AADN03020575	AADN03020575.1
chrUn_AADN03020576	AADN03020576.1
chrUn_AADN03020577	AADN03020577.1
chrUn_AADN03020579	AADN03020579.1
chrUn_AADN03020581	AADN03020581.1
chrUn_AADN03020582	AADN03020582.1
chrUn_AADN03020583	AADN03020583.1
chrUn_AADN03020584	AADN03020584.1
chrUn_AADN03020585	AADN03020585.1
chrUn_AADN03020586	AADN03020586.1
chrUn_AADN03020589	AADN03020589.1
chrUn_AADN03020590	AADN03020590.1
chrUn_AADN03020591	AADN03020591.1
chrUn_AADN03020592	AADN03020592.1
chrUn_AADN03020593	AADN03020593.1
chrUn_AADN03020594	AADN03020594.1
chrUn_AADN03020595	AADN03020595.1
chrUn_AADN03020597	AADN03020597.1
chrUn_AADN03020598	AADN03020598.1
chrUn_AADN03020599	AADN03020599.1
chrUn_AADN03020600	AADN03020600.1
chrUn_AADN03020601	AADN03020601.1
chrUn_AADN03020602	AADN03020602.1
chrUn_AADN03020603	AADN03020603.1
chrUn_AADN03020604	AADN03020604.1
chrUn_AADN03020605	AADN03020605.1
chrUn_AADN03020606	AADN03020606.1
chrUn_AADN03020607	AADN03020607.1
chrUn_AADN03020608	AADN03020608.1
chrUn_AADN03020610	AADN03020610.1
chrUn_AADN03020611	AADN03020611.1
chrUn_AADN03020612	AADN03020612.1
chrUn_AADN03020613	AADN03020613.1
chrUn_AADN03020614	AADN03020614.1
chrUn_AADN03020615	AADN03020615.1
chrUn_AADN03020617	AADN03020617.1
chrUn_AADN03020618	AADN03020618.1
chrUn_AADN03020619	AADN03020619.1
chrUn_AADN03020620	AADN03020620.1
chrUn_AADN03020621	AADN03020621.1
chrUn_AADN03020622	AADN03020622.1
chrUn_AADN03020623	AADN03020623.1
chrUn_AADN03020624	AADN03020624.1
chrUn_AADN03020625	AADN03020625.1
chrUn_AADN03020626	AADN03020626.1
chrUn_AADN03020627	AADN03020627.1
chrUn_AADN03020628	AADN03020628.1
chrUn_AADN03020629	AADN03020629.1
chrUn_AADN03020630	AADN03020630.1
chrUn_AADN03020631	AADN03020631.1
chrUn_AADN03020632	AADN03020632.1
chrUn_AADN03020633	AADN03020633.1
chrUn_AADN03020635	AADN03020635.1
chrUn_AADN03020636	AADN03020636.1
chrUn_AADN03020637	AADN03020637.1
chrUn_AADN03020638	AADN03020638.1
chrUn_AADN03020640	AADN03020640.1
chrUn_AADN03020641	AADN03020641.1
chrUn_AADN03020642	AADN03020642.1
chrUn_AADN03020643	AADN03020643.1
chrUn_AADN03020644	AADN03020644.1
chrUn_AADN03020646	AADN03020646.1
chrUn_AADN03020647	AADN03020647.1
chrUn_AADN03020648	AADN03020648.1
chrUn_AADN03020650	AADN03020650.1
chrUn_AADN03020651	AADN03020651.1
chrUn_AADN03020652	AADN03020652.1
chrUn_AADN03020654	AADN03020654.1
chrUn_AADN03020655	AADN03020655.1
chrUn_AADN03020656	AADN03020656.1
chrUn_AADN03020657	AADN03020657.1
chrUn_AADN03020658	AADN03020658.1
chrUn_AADN03020660	AADN03020660.1
chrUn_AADN03020662	AADN03020662.1
chrUn_AADN03020663	AADN03020663.1
chrUn_AADN03020664	AADN03020664.1
chrUn_AADN03020665	AADN03020665.1
chrUn_AADN03020667	AADN03020667.1
chrUn_AADN03020669	AADN03020669.1
chrUn_AADN03020671	AADN03020671.1
chrUn_AADN03020672	AADN03020672.1
chrUn_AADN03020673	AADN03020673.1
chrUn_AADN03020674	AADN03020674.1
chrUn_AADN03020675	AADN03020675.1
chrUn_AADN03020676	AADN03020676.1
chrUn_AADN03020677	AADN03020677.1
chrUn_AADN03020678	AADN03020678.1
chrUn_AADN03020681	AADN03020681.1
chrUn_AADN03020682	AADN03020682.1
chrUn_AADN03020683	AADN03020683.1
chrUn_AADN03020684	AADN03020684.1
chrUn_AADN03020685	AADN03020685.1
chrUn_AADN03020686	AADN03020686.1
chrUn_AADN03020687	AADN03020687.1
chrUn_AADN03020688	AADN03020688.1
chrUn_AADN03020689	AADN03020689.1
chrUn_AADN03020690	AADN03020690.1
chrUn_AADN03020691	AADN03020691.1
chrUn_AADN03020692	AADN03020692.1
chrUn_AADN03020693	AADN03020693.1
chrUn_AADN03020694	AADN03020694.1
chrUn_AADN03020696	AADN03020696.1
chrUn_AADN03020697	AADN03020697.1
chrUn_AADN03020698	AADN03020698.1
chrUn_AADN03020699	AADN03020699.1
chrUn_AADN03020701	AADN03020701.1
chrUn_AADN03020703	AADN03020703.1
chrUn_AADN03020705	AADN03020705.1
chrUn_AADN03020706	AADN03020706.1
chrUn_AADN03020708	AADN03020708.1
chrUn_AADN03020709	AADN03020709.1
chrUn_AADN03020710	AADN03020710.1
chrUn_AADN03020711	AADN03020711.1
chrUn_AADN03020713	AADN03020713.1
chrUn_AADN03020715	AADN03020715.1
chrUn_AADN03020716	AADN03020716.1
chrUn_AADN03020717	AADN03020717.1
chrUn_AADN03020718	AADN03020718.1
chrUn_AADN03020719	AADN03020719.1
chrUn_AADN03020720	AADN03020720.1
chrUn_AADN03020721	AADN03020721.1
chrUn_AADN03020724	AADN03020724.1
chrUn_AADN03020725	AADN03020725.1
chrUn_AADN03020727	AADN03020727.1
chrUn_AADN03020729	AADN03020729.1
chrUn_AADN03020730	AADN03020730.1
chrUn_AADN03020731	AADN03020731.1
chrUn_AADN03020732	AADN03020732.1
chrUn_AADN03020733	AADN03020733.1
chrUn_AADN03020734	AADN03020734.1
chrUn_AADN03020736	AADN03020736.1
chrUn_AADN03020737	AADN03020737.1
chrUn_AADN03020738	AADN03020738.1
chrUn_AADN03020739	AADN03020739.1
chrUn_AADN03020741	AADN03020741.1
chrUn_AADN03020742	AADN03020742.1
chrUn_AADN03020743	AADN03020743.1
chrUn_AADN03020744	AADN03020744.1
chrUn_AADN03020745	AADN03020745.1
chrUn_AADN03020746	AADN03020746.1
chrUn_AADN03020747	AADN03020747.1
chrUn_AADN03020748	AADN03020748.1
chrUn_AADN03020749	AADN03020749.1
chrUn_AADN03020750	AADN03020750.1
chrUn_AADN03020752	AADN03020752.1
chrUn_AADN03020753	AADN03020753.1
chrUn_AADN03020755	AADN03020755.1
chrUn_AADN03020756	AADN03020756.1
chrUn_AADN03020758	AADN03020758.1
chrUn_AADN03020759	AADN03020759.1
chrUn_AADN03020761	AADN03020761.1
chrUn_AADN03020762	AADN03020762.1
chrUn_AADN03020763	AADN03020763.1
chrUn_AADN03020764	AADN03020764.1
chrUn_AADN03020766	AADN03020766.1
chrUn_AADN03020767	AADN03020767.1
chrUn_AADN03020768	AADN03020768.1
chrUn_AADN03020769	AADN03020769.1
chrUn_AADN03020770	AADN03020770.1
chrUn_AADN03020772	AADN03020772.1
chrUn_AADN03020773	AADN03020773.1
chrUn_AADN03020774	AADN03020774.1
chrUn_AADN03020775	AADN03020775.1
chrUn_AADN03020776	AADN03020776.1
chrUn_AADN03020777	AADN03020777.1
chrUn_AADN03020778	AADN03020778.1
chrUn_AADN03020780	AADN03020780.1
chrUn_AADN03020782	AADN03020782.1
chrUn_AADN03020783	AADN03020783.1
chrUn_AADN03020785	AADN03020785.1
chrUn_AADN03020787	AADN03020787.1
chrUn_AADN03020788	AADN03020788.1
chrUn_AADN03020789	AADN03020789.1
chrUn_AADN03020790	AADN03020790.1
chrUn_AADN03020791	AADN03020791.1
chrUn_AADN03020792	AADN03020792.1
chrUn_AADN03020794	AADN03020794.1
chrUn_AADN03020795	AADN03020795.1
chrUn_AADN03020796	AADN03020796.1
chrUn_AADN03020797	AADN03020797.1
chrUn_AADN03020798	AADN03020798.1
chrUn_AADN03020799	AADN03020799.1
chrUn_AADN03020800	AADN03020800.1
chrUn_AADN03020801	AADN03020801.1
chrUn_AADN03020802	AADN03020802.1
chrUn_AADN03020803	AADN03020803.1
chrUn_AADN03020804	AADN03020804.1
chrUn_AADN03020806	AADN03020806.1
chrUn_AADN03020810	AADN03020810.1
chrUn_AADN03020812	AADN03020812.1
chrUn_AADN03020814	AADN03020814.1
chrUn_AADN03020815	AADN03020815.1
chrUn_AADN03020816	AADN03020816.1
chrUn_AADN03020817	AADN03020817.1
chrUn_AADN03020818	AADN03020818.1
chrUn_AADN03020819	AADN03020819.1
chrUn_AADN03020820	AADN03020820.1
chrUn_AADN03020821	AADN03020821.1
chrUn_AADN03020824	AADN03020824.1
chrUn_AADN03020825	AADN03020825.1
chrUn_AADN03020826	AADN03020826.1
chrUn_AADN03020827	AADN03020827.1
chrUn_AADN03020828	AADN03020828.1
chrUn_AADN03020829	AADN03020829.1
chrUn_AADN03020830	AADN03020830.1
chrUn_AADN03020831	AADN03020831.1
chrUn_AADN03020832	AADN03020832.1
chrUn_AADN03020833	AADN03020833.1
chrUn_AADN03020834	AADN03020834.1
chrUn_AADN03020837	AADN03020837.1
chrUn_AADN03020838	AADN03020838.1
chrUn_AADN03020839	AADN03020839.1
chrUn_AADN03020840	AADN03020840.1
chrUn_AADN03020841	AADN03020841.1
chrUn_AADN03020843	AADN03020843.1
chrUn_AADN03020844	AADN03020844.1
chrUn_AADN03020846	AADN03020846.1
chrUn_AADN03020847	AADN03020847.1
chrUn_AADN03020849	AADN03020849.1
chrUn_AADN03020850	AADN03020850.1
chrUn_AADN03020851	AADN03020851.1
chrUn_AADN03020853	AADN03020853.1
chrUn_AADN03020854	AADN03020854.1
chrUn_AADN03020855	AADN03020855.1
chrUn_AADN03020857	AADN03020857.1
chrUn_AADN03020858	AADN03020858.1
chrUn_AADN03020860	AADN03020860.1
chrUn_AADN03020862	AADN03020862.1
chrUn_AADN03020863	AADN03020863.1
chrUn_AADN03020864	AADN03020864.1
chrUn_AADN03020865	AADN03020865.1
chrUn_AADN03020866	AADN03020866.1
chrUn_AADN03020869	AADN03020869.1
chrUn_AADN03020870	AADN03020870.1
chrUn_AADN03020871	AADN03020871.1
chrUn_AADN03020872	AADN03020872.1
chrUn_AADN03020873	AADN03020873.1
chrUn_AADN03020875	AADN03020875.1
chrUn_AADN03020877	AADN03020877.1
chrUn_AADN03020878	AADN03020878.1
chrUn_AADN03020879	AADN03020879.1
chrUn_AADN03020880	AADN03020880.1
chrUn_AADN03020883	AADN03020883.1
chrUn_AADN03020884	AADN03020884.1
chrUn_AADN03020885	AADN03020885.1
chrUn_AADN03020888	AADN03020888.1
chrUn_AADN03020889	AADN03020889.1
chrUn_AADN03020890	AADN03020890.1
chrUn_AADN03020891	AADN03020891.1
chrUn_AADN03020893	AADN03020893.1
chrUn_AADN03020894	AADN03020894.1
chrUn_AADN03020896	AADN03020896.1
chrUn_AADN03020897	AADN03020897.1
chrUn_AADN03020898	AADN03020898.1
chrUn_AADN03020899	AADN03020899.1
chrUn_AADN03020900	AADN03020900.1
chrUn_AADN03020901	AADN03020901.1
chrUn_AADN03020902	AADN03020902.1
chrUn_AADN03020903	AADN03020903.1
chrUn_AADN03020904	AADN03020904.1
chrUn_AADN03020907	AADN03020907.1
chrUn_AADN03020908	AADN03020908.1
chrUn_AADN03020909	AADN03020909.1
chrUn_AADN03020910	AADN03020910.1
chrUn_AADN03020911	AADN03020911.1
chrUn_AADN03020912	AADN03020912.1
chrUn_AADN03020913	AADN03020913.1
chrUn_AADN03020915	AADN03020915.1
chrUn_AADN03020916	AADN03020916.1
chrUn_AADN03020917	AADN03020917.1
chrUn_AADN03020918	AADN03020918.1
chrUn_AADN03020919	AADN03020919.1
chrUn_AADN03020920	AADN03020920.1
chrUn_AADN03020921	AADN03020921.1
chrUn_AADN03020923	AADN03020923.1
chrUn_AADN03020924	AADN03020924.1
chrUn_AADN03020925	AADN03020925.1
chrUn_AADN03020926	AADN03020926.1
chrUn_AADN03020927	AADN03020927.1
chrUn_AADN03020928	AADN03020928.1
chrUn_AADN03020930	AADN03020930.1
chrUn_AADN03020931	AADN03020931.1
chrUn_AADN03020932	AADN03020932.1
chrUn_AADN03020933	AADN03020933.1
chrUn_AADN03020934	AADN03020934.1
chrUn_AADN03020935	AADN03020935.1
chrUn_AADN03020936	AADN03020936.1
chrUn_AADN03020937	AADN03020937.1
chrUn_AADN03020938	AADN03020938.1
chrUn_AADN03020939	AADN03020939.1
chrUn_AADN03020940	AADN03020940.1
chrUn_AADN03020941	AADN03020941.1
chrUn_AADN03020942	AADN03020942.1
chrUn_AADN03020943	AADN03020943.1
chrUn_AADN03020944	AADN03020944.1
chrUn_AADN03020945	AADN03020945.1
chrUn_AADN03020948	AADN03020948.1
chrUn_AADN03020949	AADN03020949.1
chrUn_AADN03020950	AADN03020950.1
chrUn_AADN03020951	AADN03020951.1
chrUn_AADN03020952	AADN03020952.1
chrUn_AADN03020953	AADN03020953.1
chrUn_AADN03020954	AADN03020954.1
chrUn_AADN03020955	AADN03020955.1
chrUn_AADN03020956	AADN03020956.1
chrUn_AADN03020957	AADN03020957.1
chrUn_AADN03020958	AADN03020958.1
chrUn_AADN03020959	AADN03020959.1
chrUn_AADN03020960	AADN03020960.1
chrUn_AADN03020961	AADN03020961.1
chrUn_AADN03020962	AADN03020962.1
chrUn_AADN03020964	AADN03020964.1
chrUn_AADN03020966	AADN03020966.1
chrUn_AADN03020967	AADN03020967.1
chrUn_AADN03020969	AADN03020969.1
chrUn_AADN03020970	AADN03020970.1
chrUn_AADN03020971	AADN03020971.1
chrUn_AADN03020974	AADN03020974.1
chrUn_AADN03020975	AADN03020975.1
chrUn_AADN03020977	AADN03020977.1
chrUn_AADN03020978	AADN03020978.1
chrUn_AADN03020980	AADN03020980.1
chrUn_AADN03020981	AADN03020981.1
chrUn_AADN03020982	AADN03020982.1
chrUn_AADN03020983	AADN03020983.1
chrUn_AADN03020984	AADN03020984.1
chrUn_AADN03020985	AADN03020985.1
chrUn_AADN03020987	AADN03020987.1
chrUn_AADN03020988	AADN03020988.1
chrUn_AADN03020990	AADN03020990.1
chrUn_AADN03020991	AADN03020991.1
chrUn_AADN03020992	AADN03020992.1
chrUn_AADN03020994	AADN03020994.1
chrUn_AADN03020996	AADN03020996.1
chrUn_AADN03020997	AADN03020997.1
chrUn_AADN03020999	AADN03020999.1
chrUn_AADN03021000	AADN03021000.1
chrUn_AADN03021001	AADN03021001.1
chrUn_AADN03021002	AADN03021002.1
chrUn_AADN03021003	AADN03021003.1
chrUn_AADN03021006	AADN03021006.1
chrUn_AADN03021007	AADN03021007.1
chrUn_AADN03021008	AADN03021008.1
chrUn_AADN03021009	AADN03021009.1
chrUn_AADN03021010	AADN03021010.1
chrUn_AADN03021011	AADN03021011.1
chrUn_AADN03021015	AADN03021015.1
chrUn_AADN03021016	AADN03021016.1
chrUn_AADN03021017	AADN03021017.1
chrUn_AADN03021018	AADN03021018.1
chrUn_AADN03021019	AADN03021019.1
chrUn_AADN03021020	AADN03021020.1
chrUn_AADN03021022	AADN03021022.1
chrUn_AADN03021023	AADN03021023.1
chrUn_AADN03021024	AADN03021024.1
chrUn_AADN03021026	AADN03021026.1
chrUn_AADN03021028	AADN03021028.1
chrUn_AADN03021029	AADN03021029.1
chrUn_AADN03021031	AADN03021031.1
chrUn_AADN03021032	AADN03021032.1
chrUn_AADN03021033	AADN03021033.1
chrUn_AADN03021034	AADN03021034.1
chrUn_AADN03021035	AADN03021035.1
chrUn_AADN03021036	AADN03021036.1
chrUn_AADN03021037	AADN03021037.1
chrUn_AADN03021038	AADN03021038.1
chrUn_AADN03021039	AADN03021039.1
chrUn_AADN03021040	AADN03021040.1
chrUn_AADN03021041	AADN03021041.1
chrUn_AADN03021042	AADN03021042.1
chrUn_AADN03021043	AADN03021043.1
chrUn_AADN03021044	AADN03021044.1
chrUn_AADN03021045	AADN03021045.1
chrUn_AADN03021046	AADN03021046.1
chrUn_AADN03021047	AADN03021047.1
chrUn_AADN03021048	AADN03021048.1
chrUn_AADN03021049	AADN03021049.1
chrUn_AADN03021051	AADN03021051.1
chrUn_AADN03021052	AADN03021052.1
chrUn_AADN03021053	AADN03021053.1
chrUn_AADN03021055	AADN03021055.1
chrUn_AADN03021056	AADN03021056.1
chrUn_AADN03021057	AADN03021057.1
chrUn_AADN03021058	AADN03021058.1
chrUn_AADN03021059	AADN03021059.1
chrUn_AADN03021060	AADN03021060.1
chrUn_AADN03021061	AADN03021061.1
chrUn_AADN03021062	AADN03021062.1
chrUn_AADN03021063	AADN03021063.1
chrUn_AADN03021064	AADN03021064.1
chrUn_AADN03021065	AADN03021065.1
chrUn_AADN03021066	AADN03021066.1
chrUn_AADN03021067	AADN03021067.1
chrUn_AADN03021068	AADN03021068.1
chrUn_AADN03021069	AADN03021069.1
chrUn_AADN03021070	AADN03021070.1
chrUn_AADN03021071	AADN03021071.1
chrUn_AADN03021072	AADN03021072.1
chrUn_AADN03021073	AADN03021073.1
chrUn_AADN03021074	AADN03021074.1
chrUn_AADN03021075	AADN03021075.1
chrUn_AADN03021076	AADN03021076.1
chrUn_AADN03021077	AADN03021077.1
chrUn_AADN03021079	AADN03021079.1
chrUn_AADN03021080	AADN03021080.1
chrUn_AADN03021082	AADN03021082.1
chrUn_AADN03021083	AADN03021083.1
chrUn_AADN03021084	AADN03021084.1
chrUn_AADN03021085	AADN03021085.1
chrUn_AADN03021086	AADN03021086.1
chrUn_AADN03021087	AADN03021087.1
chrUn_AADN03021088	AADN03021088.1
chrUn_AADN03021089	AADN03021089.1
chrUn_AADN03021090	AADN03021090.1
chrUn_AADN03021091	AADN03021091.1
chrUn_AADN03021092	AADN03021092.1
chrUn_AADN03021093	AADN03021093.1
chrUn_AADN03021094	AADN03021094.1
chrUn_AADN03021095	AADN03021095.1
chrUn_AADN03021096	AADN03021096.1
chrUn_AADN03021097	AADN03021097.1
chrUn_AADN03021098	AADN03021098.1
chrUn_AADN03021099	AADN03021099.1
chrUn_AADN03021100	AADN03021100.1
chrUn_AADN03021101	AADN03021101.1
chrUn_AADN03021102	AADN03021102.1
chrUn_AADN03021105	AADN03021105.1
chrUn_AADN03021106	AADN03021106.1
chrUn_AADN03021108	AADN03021108.1
chrUn_AADN03021109	AADN03021109.1
chrUn_AADN03021110	AADN03021110.1
chrUn_AADN03021111	AADN03021111.1
chrUn_AADN03021112	AADN03021112.1
chrUn_AADN03021113	AADN03021113.1
chrUn_AADN03021115	AADN03021115.1
chrUn_AADN03021116	AADN03021116.1
chrUn_AADN03021117	AADN03021117.1
chrUn_AADN03021118	AADN03021118.1
chrUn_AADN03021119	AADN03021119.1
chrUn_AADN03021120	AADN03021120.1
chrUn_AADN03021122	AADN03021122.1
chrUn_AADN03021123	AADN03021123.1
chrUn_AADN03021124	AADN03021124.1
chrUn_AADN03021126	AADN03021126.1
chrUn_AADN03021127	AADN03021127.1
chrUn_AADN03021128	AADN03021128.1
chrUn_AADN03021129	AADN03021129.1
chrUn_AADN03021130	AADN03021130.1
chrUn_AADN03021131	AADN03021131.1
chrUn_AADN03021133	AADN03021133.1
chrUn_AADN03021134	AADN03021134.1
chrUn_AADN03021136	AADN03021136.1
chrUn_AADN03021137	AADN03021137.1
chrUn_AADN03021138	AADN03021138.1
chrUn_AADN03021139	AADN03021139.1
chrUn_AADN03021140	AADN03021140.1
chrUn_AADN03021141	AADN03021141.1
chrUn_AADN03021143	AADN03021143.1
chrUn_AADN03021145	AADN03021145.1
chrUn_AADN03021146	AADN03021146.1
chrUn_AADN03021148	AADN03021148.1
chrUn_AADN03021149	AADN03021149.1
chrUn_AADN03021151	AADN03021151.1
chrUn_AADN03021153	AADN03021153.1
chrUn_AADN03021154	AADN03021154.1
chrUn_AADN03021158	AADN03021158.1
chrUn_AADN03021159	AADN03021159.1
chrUn_AADN03021161	AADN03021161.1
chrUn_AADN03021162	AADN03021162.1
chrUn_AADN03021163	AADN03021163.1
chrUn_AADN03021164	AADN03021164.1
chrUn_AADN03021165	AADN03021165.1
chrUn_AADN03021167	AADN03021167.1
chrUn_AADN03021169	AADN03021169.1
chrUn_AADN03021170	AADN03021170.1
chrUn_AADN03021171	AADN03021171.1
chrUn_AADN03021172	AADN03021172.1
chrUn_AADN03021173	AADN03021173.1
chrUn_AADN03021176	AADN03021176.1
chrUn_AADN03021177	AADN03021177.1
chrUn_AADN03021178	AADN03021178.1
chrUn_AADN03021179	AADN03021179.1
chrUn_AADN03021180	AADN03021180.1
chrUn_AADN03021181	AADN03021181.1
chrUn_AADN03021182	AADN03021182.1
chrUn_AADN03021183	AADN03021183.1
chrUn_AADN03021184	AADN03021184.1
chrUn_AADN03021185	AADN03021185.1
chrUn_AADN03021186	AADN03021186.1
chrUn_AADN03021187	AADN03021187.1
chrUn_AADN03021188	AADN03021188.1
chrUn_AADN03021190	AADN03021190.1
chrUn_AADN03021192	AADN03021192.1
chrUn_AADN03021193	AADN03021193.1
chrUn_AADN03021194	AADN03021194.1
chrUn_AADN03021195	AADN03021195.1
chrUn_AADN03021196	AADN03021196.1
chrUn_AADN03021197	AADN03021197.1
chrUn_AADN03021198	AADN03021198.1
chrUn_AADN03021199	AADN03021199.1
chrUn_AADN03021200	AADN03021200.1
chrUn_AADN03021201	AADN03021201.1
chrUn_AADN03021202	AADN03021202.1
chrUn_AADN03021203	AADN03021203.1
chrUn_AADN03021204	AADN03021204.1
chrUn_AADN03021205	AADN03021205.1
chrUn_AADN03021206	AADN03021206.1
chrUn_AADN03021207	AADN03021207.1
chrUn_AADN03021210	AADN03021210.1
chrUn_AADN03021211	AADN03021211.1
chrUn_AADN03021212	AADN03021212.1
chrUn_AADN03021214	AADN03021214.1
chrUn_AADN03021215	AADN03021215.1
chrUn_AADN03021216	AADN03021216.1
chrUn_AADN03021217	AADN03021217.1
chrUn_AADN03021218	AADN03021218.1
chrUn_AADN03021219	AADN03021219.1
chrUn_AADN03021220	AADN03021220.1
chrUn_AADN03021221	AADN03021221.1
chrUn_AADN03021222	AADN03021222.1
chrUn_AADN03021223	AADN03021223.1
chrUn_AADN03021224	AADN03021224.1
chrUn_AADN03021225	AADN03021225.1
chrUn_AADN03021226	AADN03021226.1
chrUn_AADN03021227	AADN03021227.1
chrUn_AADN03021230	AADN03021230.1
chrUn_AADN03021233	AADN03021233.1
chrUn_AADN03021234	AADN03021234.1
chrUn_AADN03021235	AADN03021235.1
chrUn_AADN03021236	AADN03021236.1
chrUn_AADN03021237	AADN03021237.1
chrUn_AADN03021238	AADN03021238.1
chrUn_AADN03021240	AADN03021240.1
chrUn_AADN03021241	AADN03021241.1
chrUn_AADN03021242	AADN03021242.1
chrUn_AADN03021243	AADN03021243.1
chrUn_AADN03021244	AADN03021244.1
chrUn_AADN03021245	AADN03021245.1
chrUn_AADN03021246	AADN03021246.1
chrUn_AADN03021247	AADN03021247.1
chrUn_AADN03021248	AADN03021248.1
chrUn_AADN03021249	AADN03021249.1
chrUn_AADN03021250	AADN03021250.1
chrUn_AADN03021251	AADN03021251.1
chrUn_AADN03021252	AADN03021252.1
chrUn_AADN03021256	AADN03021256.1
chrUn_AADN03021257	AADN03021257.1
chrUn_AADN03021258	AADN03021258.1
chrUn_AADN03021259	AADN03021259.1
chrUn_AADN03021260	AADN03021260.1
chrUn_AADN03021262	AADN03021262.1
chrUn_AADN03021263	AADN03021263.1
chrUn_AADN03021265	AADN03021265.1
chrUn_AADN03021266	AADN03021266.1
chrUn_AADN03021267	AADN03021267.1
chrUn_AADN03021268	AADN03021268.1
chrUn_AADN03021269	AADN03021269.1
chrUn_AADN03021270	AADN03021270.1
chrUn_AADN03021271	AADN03021271.1
chrUn_AADN03021272	AADN03021272.1
chrUn_AADN03021273	AADN03021273.1
chrUn_AADN03021274	AADN03021274.1
chrUn_AADN03021275	AADN03021275.1
chrUn_AADN03021276	AADN03021276.1
chrUn_AADN03021277	AADN03021277.1
chrUn_AADN03021278	AADN03021278.1
chrUn_AADN03021279	AADN03021279.1
chrUn_AADN03021280	AADN03021280.1
chrUn_AADN03021281	AADN03021281.1
chrUn_AADN03021283	AADN03021283.1
chrUn_AADN03021284	AADN03021284.1
chrUn_AADN03021285	AADN03021285.1
chrUn_AADN03021287	AADN03021287.1
chrUn_AADN03021288	AADN03021288.1
chrUn_AADN03021290	AADN03021290.1
chrUn_AADN03021291	AADN03021291.1
chrUn_AADN03021292	AADN03021292.1
chrUn_AADN03021293	AADN03021293.1
chrUn_AADN03021294	AADN03021294.1
chrUn_AADN03021295	AADN03021295.1
chrUn_AADN03021296	AADN03021296.1
chrUn_AADN03021297	AADN03021297.1
chrUn_AADN03021298	AADN03021298.1
chrUn_AADN03021300	AADN03021300.1
chrUn_AADN03021301	AADN03021301.1
chrUn_AADN03021302	AADN03021302.1
chrUn_AADN03021303	AADN03021303.1
chrUn_AADN03021304	AADN03021304.1
chrUn_AADN03021305	AADN03021305.1
chrUn_AADN03021306	AADN03021306.1
chrUn_AADN03021307	AADN03021307.1
chrUn_AADN03021310	AADN03021310.1
chrUn_AADN03021311	AADN03021311.1
chrUn_AADN03021312	AADN03021312.1
chrUn_AADN03021313	AADN03021313.1
chrUn_AADN03021314	AADN03021314.1
chrUn_AADN03021315	AADN03021315.1
chrUn_AADN03021317	AADN03021317.1
chrUn_AADN03021318	AADN03021318.1
chrUn_AADN03021319	AADN03021319.1
chrUn_AADN03021320	AADN03021320.1
chrUn_AADN03021321	AADN03021321.1
chrUn_AADN03021322	AADN03021322.1
chrUn_AADN03021323	AADN03021323.1
chrUn_AADN03021324	AADN03021324.1
chrUn_AADN03021325	AADN03021325.1
chrUn_AADN03021326	AADN03021326.1
chrUn_AADN03021328	AADN03021328.1
chrUn_AADN03021329	AADN03021329.1
chrUn_AADN03021330	AADN03021330.1
chrUn_AADN03021331	AADN03021331.1
chrUn_AADN03021332	AADN03021332.1
chrUn_AADN03021333	AADN03021333.1
chrUn_AADN03021335	AADN03021335.1
chrUn_AADN03021337	AADN03021337.1
chrUn_AADN03021338	AADN03021338.1
chrUn_AADN03021339	AADN03021339.1
chrUn_AADN03021340	AADN03021340.1
chrUn_AADN03021341	AADN03021341.1
chrUn_AADN03021342	AADN03021342.1
chrUn_AADN03021343	AADN03021343.1
chrUn_AADN03021344	AADN03021344.1
chrUn_AADN03021345	AADN03021345.1
chrUn_AADN03021347	AADN03021347.1
