1	chr1
CHR_ALT_CTG17_2_4	chr17_KZ114955v1_alt
CHR_ALT_CTG17_2_5	chr17_KZ114956v1_alt
CHR_ALT_CTG17_2_6	chr17_KZ114957v1_alt
CHR_ALT_CTG18_1_1	chr18_KZ115538v1_alt
CHR_ALT_CTG18_1_10	chr18_KZ115547v1_alt
CHR_ALT_CTG18_1_11	chr18_KZ115548v1_alt
CHR_ALT_CTG18_1_12	chr18_KZ115549v1_alt
CHR_ALT_CTG18_1_13	chr18_KZ115550v1_alt
CHR_ALT_CTG18_1_14	chr18_KZ115551v1_alt
CHR_ALT_CTG18_1_15	chr18_KZ115552v1_alt
CHR_ALT_CTG18_1_16	chr18_KZ115553v1_alt
CHR_ALT_CTG18_1_17	chr18_KZ115554v1_alt
CHR_ALT_CTG18_1_18	chr18_KZ115555v1_alt
CHR_ALT_CTG18_1_19	chr18_KZ115556v1_alt
CHR_ALT_CTG18_1_2	chr18_KZ115539v1_alt
CHR_ALT_CTG18_1_20	chr18_KZ115557v1_alt
CHR_ALT_CTG18_1_21	chr18_KZ115558v1_alt
CHR_ALT_CTG18_1_22	chr18_KZ115559v1_alt
CHR_ALT_CTG18_1_23	chr18_KZ115560v1_alt
CHR_ALT_CTG18_1_24	chr18_KZ115561v1_alt
CHR_ALT_CTG18_1_25	chr18_KZ115562v1_alt
CHR_ALT_CTG18_1_26	chr18_KZ115563v1_alt
CHR_ALT_CTG18_1_27	chr18_KZ115564v1_alt
CHR_ALT_CTG18_1_28	chr18_KZ115565v1_alt
CHR_ALT_CTG18_1_29	chr18_KZ115566v1_alt
CHR_ALT_CTG18_1_3	chr18_KZ115540v1_alt
CHR_ALT_CTG18_1_30	chr18_KZ115567v1_alt
CHR_ALT_CTG18_1_31	chr18_KZ115568v1_alt
CHR_ALT_CTG18_1_32	chr18_KZ115569v1_alt
CHR_ALT_CTG18_1_33	chr18_KZ115570v1_alt
CHR_ALT_CTG18_1_34	chr18_KZ115571v1_alt
CHR_ALT_CTG18_1_35	chr18_KZ115572v1_alt
CHR_ALT_CTG18_1_36	chr18_KZ115573v1_alt
CHR_ALT_CTG18_1_37	chr18_KZ115574v1_alt
CHR_ALT_CTG18_1_38	chr18_KZ115575v1_alt
CHR_ALT_CTG18_1_39	chr18_KZ115576v1_alt
CHR_ALT_CTG18_1_4	chr18_KZ115541v1_alt
CHR_ALT_CTG18_1_40	chr18_KZ115577v1_alt
CHR_ALT_CTG18_1_41	chr18_KZ115578v1_alt
CHR_ALT_CTG18_1_42	chr18_KZ115579v1_alt
CHR_ALT_CTG18_1_43	chr18_KZ115580v1_alt
CHR_ALT_CTG18_1_44	chr18_KZ115581v1_alt
CHR_ALT_CTG18_1_45	chr18_KZ115582v1_alt
CHR_ALT_CTG18_1_46	chr18_KZ115583v1_alt
CHR_ALT_CTG18_1_47	chr18_KZ115584v1_alt
CHR_ALT_CTG18_1_48	chr18_KZ115585v1_alt
CHR_ALT_CTG18_1_49	chr18_KZ115586v1_alt
CHR_ALT_CTG18_1_5	chr18_KZ115542v1_alt
CHR_ALT_CTG18_1_6	chr18_KZ115543v1_alt
CHR_ALT_CTG18_1_7	chr18_KZ115544v1_alt
CHR_ALT_CTG18_1_8	chr18_KZ115545v1_alt
CHR_ALT_CTG18_1_9	chr18_KZ115546v1_alt
CHR_ALT_CTG18_2_1	chr18_KZ114958v1_alt
CHR_ALT_CTG18_2_10	chr18_KZ114967v1_alt
CHR_ALT_CTG18_2_2	chr18_KZ114959v1_alt
CHR_ALT_CTG18_2_3	chr18_KZ114960v1_alt
CHR_ALT_CTG18_2_4	chr18_KZ114961v1_alt
CHR_ALT_CTG18_2_5	chr18_KZ114962v1_alt
CHR_ALT_CTG18_2_6	chr18_KZ114963v1_alt
CHR_ALT_CTG18_2_7	chr18_KZ114964v1_alt
CHR_ALT_CTG18_2_8	chr18_KZ114965v1_alt
CHR_ALT_CTG18_2_9	chr18_KZ114966v1_alt
CHR_ALT_CTG19_1_1	chr19_KZ115587v1_alt
CHR_ALT_CTG19_1_10	chr19_KZ115596v1_alt
CHR_ALT_CTG19_1_2	chr19_KZ115588v1_alt
CHR_ALT_CTG19_1_3	chr19_KZ115589v1_alt
CHR_ALT_CTG19_1_4	chr19_KZ115590v1_alt
CHR_ALT_CTG19_1_5	chr19_KZ115591v1_alt
CHR_ALT_CTG19_1_6	chr19_KZ115592v1_alt
CHR_ALT_CTG19_1_7	chr19_KZ115593v1_alt
CHR_ALT_CTG19_1_8	chr19_KZ115594v1_alt
CHR_ALT_CTG19_1_9	chr19_KZ115595v1_alt
CHR_ALT_CTG1_1_1	chr1_KZ114997v1_alt
CHR_ALT_CTG1_1_10	chr1_KZ115006v1_alt
CHR_ALT_CTG1_1_11	chr1_KZ115007v1_alt
CHR_ALT_CTG1_1_12	chr1_KZ115008v1_alt
CHR_ALT_CTG1_1_13	chr1_KZ115009v1_alt
CHR_ALT_CTG1_1_14	chr1_KZ115010v1_alt
CHR_ALT_CTG1_1_15	chr1_KZ115011v1_alt
CHR_ALT_CTG1_1_16	chr1_KZ115012v1_alt
CHR_ALT_CTG1_1_17	chr1_KZ115013v1_alt
CHR_ALT_CTG1_1_18	chr1_KZ115014v1_alt
CHR_ALT_CTG1_1_19	chr1_KZ115015v1_alt
CHR_ALT_CTG1_1_2	chr1_KZ114998v1_alt
CHR_ALT_CTG1_1_20	chr1_KZ115016v1_alt
CHR_ALT_CTG1_1_21	chr1_KZ115017v1_alt
CHR_ALT_CTG1_1_22	chr1_KZ115018v1_alt
CHR_ALT_CTG1_1_23	chr1_KZ115019v1_alt
CHR_ALT_CTG1_1_24	chr1_KZ115020v1_alt
CHR_ALT_CTG1_1_25	chr1_KZ115021v1_alt
CHR_ALT_CTG1_1_26	chr1_KZ115022v1_alt
CHR_ALT_CTG1_1_27	chr1_KZ115023v1_alt
CHR_ALT_CTG1_1_28	chr1_KZ115024v1_alt
CHR_ALT_CTG1_1_29	chr1_KZ115025v1_alt
CHR_ALT_CTG1_1_3	chr1_KZ114999v1_alt
CHR_ALT_CTG1_1_30	chr1_KZ115026v1_alt
CHR_ALT_CTG1_1_31	chr1_KZ115027v1_alt
CHR_ALT_CTG1_1_32	chr1_KZ115028v1_alt
CHR_ALT_CTG1_1_33	chr1_KZ115029v1_alt
CHR_ALT_CTG1_1_34	chr1_KZ115030v1_alt
CHR_ALT_CTG1_1_35	chr1_KZ115031v1_alt
CHR_ALT_CTG1_1_36	chr1_KZ115032v1_alt
CHR_ALT_CTG1_1_37	chr1_KZ115033v1_alt
CHR_ALT_CTG1_1_38	chr1_KZ115034v1_alt
CHR_ALT_CTG1_1_39	chr1_KZ115035v1_alt
CHR_ALT_CTG1_1_4	chr1_KZ115000v1_alt
CHR_ALT_CTG1_1_40	chr1_KZ115036v1_alt
CHR_ALT_CTG1_1_41	chr1_KZ115037v1_alt
CHR_ALT_CTG1_1_42	chr1_KZ115038v1_alt
CHR_ALT_CTG1_1_43	chr1_KZ115039v1_alt
CHR_ALT_CTG1_1_44	chr1_KZ115040v1_alt
CHR_ALT_CTG1_1_5	chr1_KZ115001v1_alt
CHR_ALT_CTG1_1_6	chr1_KZ115002v1_alt
CHR_ALT_CTG1_1_7	chr1_KZ115003v1_alt
CHR_ALT_CTG1_1_8	chr1_KZ115004v1_alt
CHR_ALT_CTG1_1_9	chr1_KZ115005v1_alt
CHR_ALT_CTG1_2_1	chr1_KZ114834v1_alt
CHR_ALT_CTG1_2_10	chr1_KZ114843v1_alt
CHR_ALT_CTG1_2_11	chr1_KZ114844v1_alt
CHR_ALT_CTG1_2_12	chr1_KZ114845v1_alt
CHR_ALT_CTG1_2_13	chr1_KZ114846v1_alt
CHR_ALT_CTG1_2_14	chr1_KZ114847v1_alt
CHR_ALT_CTG1_2_2	chr1_KZ114835v1_alt
CHR_ALT_CTG1_2_3	chr1_KZ114836v1_alt
CHR_ALT_CTG1_2_4	chr1_KZ114837v1_alt
CHR_ALT_CTG1_2_5	chr1_KZ114838v1_alt
CHR_ALT_CTG1_2_6	chr1_KZ114839v1_alt
CHR_ALT_CTG1_2_7	chr1_KZ114840v1_alt
CHR_ALT_CTG1_2_8	chr1_KZ114841v1_alt
CHR_ALT_CTG1_2_9	chr1_KZ114842v1_alt
CHR_ALT_CTG1_3_1	chr1_KZ115746v1_alt
CHR_ALT_CTG1_3_2	chr1_KZ115747v1_alt
CHR_ALT_CTG20_1_1	chr20_KZ115597v1_alt
CHR_ALT_CTG20_1_10	chr20_KZ115606v1_alt
CHR_ALT_CTG20_1_11	chr20_KZ115607v1_alt
CHR_ALT_CTG20_1_12	chr20_KZ115608v1_alt
CHR_ALT_CTG20_1_13	chr20_KZ115609v1_alt
CHR_ALT_CTG20_1_14	chr20_KZ115610v1_alt
CHR_ALT_CTG20_1_15	chr20_KZ115611v1_alt
CHR_ALT_CTG20_1_16	chr20_KZ115612v1_alt
CHR_ALT_CTG20_1_18	chr20_KZ115613v1_alt
CHR_ALT_CTG20_1_19	chr20_KZ115614v1_alt
CHR_ALT_CTG20_1_2	chr20_KZ115598v1_alt
CHR_ALT_CTG20_1_3	chr20_KZ115599v1_alt
CHR_ALT_CTG20_1_4	chr20_KZ115600v1_alt
CHR_ALT_CTG20_1_5	chr20_KZ115601v1_alt
CHR_ALT_CTG20_1_6	chr20_KZ115602v1_alt
CHR_ALT_CTG20_1_7	chr20_KZ115603v1_alt
CHR_ALT_CTG20_1_8	chr20_KZ115604v1_alt
CHR_ALT_CTG20_1_9	chr20_KZ115605v1_alt
CHR_ALT_CTG20_2_1	chr20_KZ114968v1_alt
CHR_ALT_CTG20_2_2	chr20_KZ114969v1_alt
CHR_ALT_CTG20_2_3	chr20_KZ114970v1_alt
CHR_ALT_CTG21_1_1	chr21_KZ115615v1_alt
CHR_ALT_CTG21_1_10	chr21_KZ115624v1_alt
CHR_ALT_CTG21_1_11	chr21_KZ115625v1_alt
CHR_ALT_CTG21_1_12	chr21_KZ115626v1_alt
CHR_ALT_CTG21_1_13	chr21_KZ115627v1_alt
CHR_ALT_CTG21_1_14	chr21_KZ115628v1_alt
CHR_ALT_CTG21_1_15	chr21_KZ115629v1_alt
CHR_ALT_CTG21_1_16	chr21_KZ115630v1_alt
CHR_ALT_CTG21_1_17	chr21_KZ115631v1_alt
CHR_ALT_CTG21_1_18	chr21_KZ115632v1_alt
CHR_ALT_CTG21_1_19	chr21_KZ115633v1_alt
CHR_ALT_CTG21_1_2	chr21_KZ115616v1_alt
CHR_ALT_CTG21_1_20	chr21_KZ115634v1_alt
CHR_ALT_CTG21_1_3	chr21_KZ115617v1_alt
CHR_ALT_CTG21_1_4	chr21_KZ115618v1_alt
CHR_ALT_CTG21_1_5	chr21_KZ115619v1_alt
CHR_ALT_CTG21_1_6	chr21_KZ115620v1_alt
CHR_ALT_CTG21_1_7	chr21_KZ115621v1_alt
CHR_ALT_CTG21_1_8	chr21_KZ115622v1_alt
CHR_ALT_CTG21_1_9	chr21_KZ115623v1_alt
CHR_ALT_CTG21_2_1	chr21_KZ114971v1_alt
CHR_ALT_CTG21_2_2	chr21_KZ114972v1_alt
CHR_ALT_CTG21_2_3	chr21_KZ114973v1_alt
CHR_ALT_CTG21_2_4	chr21_KZ114974v1_alt
CHR_ALT_CTG22_1_1	chr22_KZ115635v1_alt
CHR_ALT_CTG22_1_10	chr22_KZ115644v1_alt
CHR_ALT_CTG22_1_11	chr22_KZ115645v1_alt
CHR_ALT_CTG22_1_12	chr22_KZ115646v1_alt
CHR_ALT_CTG22_1_13	chr22_KZ115647v1_alt
CHR_ALT_CTG22_1_14	chr22_KZ115648v1_alt
CHR_ALT_CTG22_1_15	chr22_KZ115649v1_alt
CHR_ALT_CTG22_1_16	chr22_KZ115650v1_alt
CHR_ALT_CTG22_1_17	chr22_KZ115651v1_alt
CHR_ALT_CTG22_1_18	chr22_KZ115652v1_alt
CHR_ALT_CTG22_1_19	chr22_KZ115653v1_alt
CHR_ALT_CTG22_1_2	chr22_KZ115636v1_alt
CHR_ALT_CTG22_1_20	chr22_KZ115654v1_alt
CHR_ALT_CTG22_1_21	chr22_KZ115655v1_alt
CHR_ALT_CTG22_1_22	chr22_KZ115656v1_alt
CHR_ALT_CTG22_1_23	chr22_KZ115657v1_alt
CHR_ALT_CTG22_1_24	chr22_KZ115658v1_alt
CHR_ALT_CTG22_1_25	chr22_KZ115659v1_alt
CHR_ALT_CTG22_1_26	chr22_KZ115660v1_alt
CHR_ALT_CTG22_1_27	chr22_KZ115661v1_alt
CHR_ALT_CTG22_1_28	chr22_KZ115662v1_alt
CHR_ALT_CTG22_1_29	chr22_KZ115663v1_alt
CHR_ALT_CTG22_1_3	chr22_KZ115637v1_alt
CHR_ALT_CTG22_1_4	chr22_KZ115638v1_alt
CHR_ALT_CTG22_1_5	chr22_KZ115639v1_alt
CHR_ALT_CTG22_1_6	chr22_KZ115640v1_alt
CHR_ALT_CTG22_1_7	chr22_KZ115641v1_alt
CHR_ALT_CTG22_1_8	chr22_KZ115642v1_alt
CHR_ALT_CTG22_1_9	chr22_KZ115643v1_alt
CHR_ALT_CTG22_2_1	chr22_KZ114975v1_alt
CHR_ALT_CTG22_2_2	chr22_KZ114976v1_alt
CHR_ALT_CTG22_2_3	chr22_KZ114977v1_alt
CHR_ALT_CTG22_2_4	chr22_KZ114978v1_alt
CHR_ALT_CTG22_2_5	chr22_KZ114979v1_alt
CHR_ALT_CTG22_2_6	chr22_KZ114980v1_alt
CHR_ALT_CTG22_2_7	chr22_KZ114981v1_alt
CHR_ALT_CTG22_2_8	chr22_KZ114982v1_alt
CHR_ALT_CTG23_1_1	chr23_KZ115664v1_alt
CHR_ALT_CTG23_1_10	chr23_KZ115673v1_alt
CHR_ALT_CTG23_1_11	chr23_KZ115674v1_alt
CHR_ALT_CTG23_1_12	chr23_KZ115675v1_alt
CHR_ALT_CTG23_1_13	chr23_KZ115676v1_alt
CHR_ALT_CTG23_1_14	chr23_KZ115677v1_alt
CHR_ALT_CTG23_1_15	chr23_KZ115678v1_alt
CHR_ALT_CTG23_1_16	chr23_KZ115679v1_alt
CHR_ALT_CTG23_1_17	chr23_KZ115680v1_alt
CHR_ALT_CTG23_1_18	chr23_KZ115681v1_alt
CHR_ALT_CTG23_1_19	chr23_KZ115682v1_alt
CHR_ALT_CTG23_1_2	chr23_KZ115665v1_alt
CHR_ALT_CTG23_1_20	chr23_KZ115683v1_alt
CHR_ALT_CTG23_1_21	chr23_KZ115684v1_alt
CHR_ALT_CTG23_1_22	chr23_KZ115685v1_alt
CHR_ALT_CTG23_1_23	chr23_KZ115686v1_alt
CHR_ALT_CTG23_1_24	chr23_KZ115687v1_alt
CHR_ALT_CTG23_1_25	chr23_KZ115688v1_alt
CHR_ALT_CTG23_1_26	chr23_KZ115689v1_alt
CHR_ALT_CTG23_1_27	chr23_KZ115690v1_alt
CHR_ALT_CTG23_1_28	chr23_KZ115691v1_alt
CHR_ALT_CTG23_1_29	chr23_KZ115692v1_alt
CHR_ALT_CTG23_1_3	chr23_KZ115666v1_alt
CHR_ALT_CTG23_1_30	chr23_KZ115693v1_alt
CHR_ALT_CTG23_1_31	chr23_KZ115694v1_alt
CHR_ALT_CTG23_1_32	chr23_KZ115695v1_alt
CHR_ALT_CTG23_1_33	chr23_KZ115696v1_alt
CHR_ALT_CTG23_1_34	chr23_KZ115697v1_alt
CHR_ALT_CTG23_1_35	chr23_KZ115698v1_alt
CHR_ALT_CTG23_1_36	chr23_KZ115699v1_alt
CHR_ALT_CTG23_1_37	chr23_KZ115700v1_alt
CHR_ALT_CTG23_1_4	chr23_KZ115667v1_alt
CHR_ALT_CTG23_1_5	chr23_KZ115668v1_alt
CHR_ALT_CTG23_1_6	chr23_KZ115669v1_alt
CHR_ALT_CTG23_1_7	chr23_KZ115670v1_alt
CHR_ALT_CTG23_1_8	chr23_KZ115671v1_alt
CHR_ALT_CTG23_1_9	chr23_KZ115672v1_alt
CHR_ALT_CTG23_2_1	chr23_KZ114983v1_alt
CHR_ALT_CTG23_2_2	chr23_KZ114984v1_alt
CHR_ALT_CTG23_2_3	chr23_KZ114985v1_alt
CHR_ALT_CTG23_2_4	chr23_KZ114986v1_alt
CHR_ALT_CTG23_2_5	chr23_KZ114987v1_alt
CHR_ALT_CTG24_1_1	chr24_KZ115701v1_alt
CHR_ALT_CTG24_1_10	chr24_KZ115710v1_alt
CHR_ALT_CTG24_1_11	chr24_KZ115711v1_alt
CHR_ALT_CTG24_1_12	chr24_KZ115712v1_alt
CHR_ALT_CTG24_1_13	chr24_KZ115713v1_alt
CHR_ALT_CTG24_1_14	chr24_KZ115714v1_alt
CHR_ALT_CTG24_1_15	chr24_KZ115715v1_alt
CHR_ALT_CTG24_1_16	chr24_KZ115716v1_alt
CHR_ALT_CTG24_1_17	chr24_KZ115717v1_alt
CHR_ALT_CTG24_1_18	chr24_KZ115718v1_alt
CHR_ALT_CTG24_1_19	chr24_KZ115719v1_alt
CHR_ALT_CTG24_1_2	chr24_KZ115702v1_alt
CHR_ALT_CTG24_1_20	chr24_KZ115720v1_alt
CHR_ALT_CTG24_1_21	chr24_KZ115721v1_alt
CHR_ALT_CTG24_1_22	chr24_KZ115722v1_alt
CHR_ALT_CTG24_1_3	chr24_KZ115703v1_alt
CHR_ALT_CTG24_1_4	chr24_KZ115704v1_alt
CHR_ALT_CTG24_1_5	chr24_KZ115705v1_alt
CHR_ALT_CTG24_1_6	chr24_KZ115706v1_alt
CHR_ALT_CTG24_1_7	chr24_KZ115707v1_alt
CHR_ALT_CTG24_1_8	chr24_KZ115708v1_alt
CHR_ALT_CTG24_1_9	chr24_KZ115709v1_alt
CHR_ALT_CTG24_2_1	chr24_KZ114988v1_alt
CHR_ALT_CTG24_2_2	chr24_KZ114989v1_alt
CHR_ALT_CTG24_2_3	chr24_KZ114990v1_alt
CHR_ALT_CTG24_2_4	chr24_KZ114991v1_alt
CHR_ALT_CTG24_2_5	chr24_KZ114992v1_alt
CHR_ALT_CTG24_2_6	chr24_KZ114993v1_alt
CHR_ALT_CTG25_1_1	chr25_KZ115723v1_alt
CHR_ALT_CTG25_1_10	chr25_KZ115732v1_alt
CHR_ALT_CTG25_1_11	chr25_KZ115733v1_alt
CHR_ALT_CTG25_1_12	chr25_KZ115734v1_alt
CHR_ALT_CTG25_1_13	chr25_KZ115735v1_alt
CHR_ALT_CTG25_1_14	chr25_KZ115736v1_alt
CHR_ALT_CTG25_1_15	chr25_KZ115737v1_alt
CHR_ALT_CTG25_1_16	chr25_KZ115738v1_alt
CHR_ALT_CTG25_1_17	chr25_KZ115739v1_alt
CHR_ALT_CTG25_1_18	chr25_KZ115740v1_alt
CHR_ALT_CTG25_1_19	chr25_KZ115741v1_alt
CHR_ALT_CTG25_1_2	chr25_KZ115724v1_alt
CHR_ALT_CTG25_1_20	chr25_KZ115742v1_alt
CHR_ALT_CTG25_1_21	chr25_KZ115743v1_alt
CHR_ALT_CTG25_1_22	chr25_KZ115744v1_alt
CHR_ALT_CTG25_1_23	chr25_KZ115745v1_alt
CHR_ALT_CTG25_1_3	chr25_KZ115725v1_alt
CHR_ALT_CTG25_1_4	chr25_KZ115726v1_alt
CHR_ALT_CTG25_1_5	chr25_KZ115727v1_alt
CHR_ALT_CTG25_1_6	chr25_KZ115728v1_alt
CHR_ALT_CTG25_1_7	chr25_KZ115729v1_alt
CHR_ALT_CTG25_1_8	chr25_KZ115730v1_alt
CHR_ALT_CTG25_1_9	chr25_KZ115731v1_alt
CHR_ALT_CTG25_2_1	chr25_KZ114994v1_alt
CHR_ALT_CTG25_2_2	chr25_KZ114995v1_alt
CHR_ALT_CTG25_2_3	chr25_KZ114996v1_alt
CHR_ALT_CTG2_1_1	chr2_KZ115041v1_alt
CHR_ALT_CTG2_1_10	chr2_KZ115050v1_alt
CHR_ALT_CTG2_1_11	chr2_KZ115051v1_alt
CHR_ALT_CTG2_1_12	chr2_KZ115052v1_alt
CHR_ALT_CTG2_1_2	chr2_KZ115042v1_alt
CHR_ALT_CTG2_1_3	chr2_KZ115043v1_alt
CHR_ALT_CTG2_1_4	chr2_KZ115044v1_alt
CHR_ALT_CTG2_1_5	chr2_KZ115045v1_alt
CHR_ALT_CTG2_1_6	chr2_KZ115046v1_alt
CHR_ALT_CTG2_1_7	chr2_KZ115047v1_alt
CHR_ALT_CTG2_1_8	chr2_KZ115048v1_alt
CHR_ALT_CTG2_1_9	chr2_KZ115049v1_alt
CHR_ALT_CTG2_2_1	chr2_KZ114848v1_alt
CHR_ALT_CTG2_2_2	chr2_KZ114849v1_alt
CHR_ALT_CTG3_1_1	chr3_KZ115053v1_alt
CHR_ALT_CTG3_1_10	chr3_KZ115062v1_alt
CHR_ALT_CTG3_1_11	chr3_KZ115063v1_alt
CHR_ALT_CTG3_1_12	chr3_KZ115064v1_alt
CHR_ALT_CTG3_1_13	chr3_KZ115065v1_alt
CHR_ALT_CTG3_1_14	chr3_KZ115066v1_alt
CHR_ALT_CTG3_1_15	chr3_KZ115067v1_alt
CHR_ALT_CTG3_1_16	chr3_KZ115068v1_alt
CHR_ALT_CTG3_1_17	chr3_KZ115069v1_alt
CHR_ALT_CTG3_1_18	chr3_KZ115070v1_alt
CHR_ALT_CTG3_1_19	chr3_KZ115071v1_alt
CHR_ALT_CTG3_1_2	chr3_KZ115054v1_alt
CHR_ALT_CTG3_1_20	chr3_KZ115072v1_alt
CHR_ALT_CTG3_1_21	chr3_KZ115073v1_alt
CHR_ALT_CTG3_1_22	chr3_KZ115074v1_alt
CHR_ALT_CTG3_1_23	chr3_KZ115075v1_alt
CHR_ALT_CTG3_1_24	chr3_KZ115076v1_alt
CHR_ALT_CTG3_1_25	chr3_KZ115077v1_alt
CHR_ALT_CTG3_1_26	chr3_KZ115078v1_alt
CHR_ALT_CTG3_1_27	chr3_KZ115079v1_alt
CHR_ALT_CTG3_1_28	chr3_KZ115080v1_alt
CHR_ALT_CTG3_1_29	chr3_KZ115081v1_alt
CHR_ALT_CTG3_1_3	chr3_KZ115055v1_alt
CHR_ALT_CTG3_1_30	chr3_KZ115082v1_alt
CHR_ALT_CTG3_1_31	chr3_KZ115083v1_alt
CHR_ALT_CTG3_1_4	chr3_KZ115056v1_alt
CHR_ALT_CTG3_1_5	chr3_KZ115057v1_alt
CHR_ALT_CTG3_1_6	chr3_KZ115058v1_alt
CHR_ALT_CTG3_1_7	chr3_KZ115059v1_alt
CHR_ALT_CTG3_1_8	chr3_KZ115060v1_alt
CHR_ALT_CTG3_1_9	chr3_KZ115061v1_alt
CHR_ALT_CTG3_2_1	chr3_KZ114850v1_alt
CHR_ALT_CTG3_2_2	chr3_KZ114851v1_alt
CHR_ALT_CTG3_2_3	chr3_KZ114852v1_alt
CHR_ALT_CTG3_2_4	chr3_KZ114853v1_alt
CHR_ALT_CTG3_2_5	chr3_KZ114854v1_alt
CHR_ALT_CTG4_1_1	chr4_KZ115084v1_alt
CHR_ALT_CTG4_1_10	chr4_KZ115093v1_alt
CHR_ALT_CTG4_1_11	chr4_KZ115094v1_alt
CHR_ALT_CTG4_1_12	chr4_KZ115095v1_alt
CHR_ALT_CTG4_1_13	chr4_KZ115096v1_alt
CHR_ALT_CTG4_1_14	chr4_KZ115097v1_alt
CHR_ALT_CTG4_1_15	chr4_KZ115098v1_alt
CHR_ALT_CTG4_1_2	chr4_KZ115085v1_alt
CHR_ALT_CTG4_1_3	chr4_KZ115086v1_alt
CHR_ALT_CTG4_1_4	chr4_KZ115087v1_alt
CHR_ALT_CTG4_1_5	chr4_KZ115088v1_alt
CHR_ALT_CTG4_1_6	chr4_KZ115089v1_alt
CHR_ALT_CTG4_1_7	chr4_KZ115090v1_alt
CHR_ALT_CTG4_1_8	chr4_KZ115091v1_alt
CHR_ALT_CTG4_1_9	chr4_KZ115092v1_alt
CHR_ALT_CTG4_2_1	chr4_KZ114855v1_alt
CHR_ALT_CTG4_2_2	chr4_KZ114856v1_alt
CHR_ALT_CTG4_2_3	chr4_KZ114857v1_alt
CHR_ALT_CTG4_2_4	chr4_KZ114858v1_alt
CHR_ALT_CTG5_1_1	chr5_KZ115099v1_alt
CHR_ALT_CTG5_1_10	chr5_KZ115108v1_alt
CHR_ALT_CTG5_1_11	chr5_KZ115109v1_alt
CHR_ALT_CTG5_1_12	chr5_KZ115110v1_alt
CHR_ALT_CTG5_1_13	chr5_KZ115111v1_alt
CHR_ALT_CTG5_1_14	chr5_KZ115112v1_alt
CHR_ALT_CTG5_1_15	chr5_KZ115113v1_alt
CHR_ALT_CTG5_1_16	chr5_KZ115114v1_alt
CHR_ALT_CTG5_1_17	chr5_KZ115115v1_alt
CHR_ALT_CTG5_1_18	chr5_KZ115116v1_alt
CHR_ALT_CTG5_1_19	chr5_KZ115117v1_alt
CHR_ALT_CTG5_1_2	chr5_KZ115100v1_alt
CHR_ALT_CTG5_1_20	chr5_KZ115118v1_alt
CHR_ALT_CTG5_1_21	chr5_KZ115119v1_alt
CHR_ALT_CTG5_1_22	chr5_KZ115120v1_alt
CHR_ALT_CTG5_1_23	chr5_KZ115121v1_alt
CHR_ALT_CTG5_1_24	chr5_KZ115122v1_alt
CHR_ALT_CTG5_1_25	chr5_KZ115123v1_alt
CHR_ALT_CTG5_1_26	chr5_KZ115124v1_alt
CHR_ALT_CTG5_1_27	chr5_KZ115125v1_alt
CHR_ALT_CTG5_1_28	chr5_KZ115126v1_alt
CHR_ALT_CTG5_1_29	chr5_KZ115127v1_alt
CHR_ALT_CTG5_1_3	chr5_KZ115101v1_alt
CHR_ALT_CTG5_1_30	chr5_KZ115128v1_alt
CHR_ALT_CTG5_1_31	chr5_KZ115129v1_alt
CHR_ALT_CTG5_1_32	chr5_KZ115130v1_alt
CHR_ALT_CTG5_1_33	chr5_KZ115131v1_alt
CHR_ALT_CTG5_1_34	chr5_KZ115132v1_alt
CHR_ALT_CTG5_1_35	chr5_KZ115133v1_alt
CHR_ALT_CTG5_1_36	chr5_KZ115134v1_alt
CHR_ALT_CTG5_1_37	chr5_KZ115135v1_alt
CHR_ALT_CTG5_1_38	chr5_KZ115136v1_alt
CHR_ALT_CTG5_1_39	chr5_KZ115137v1_alt
CHR_ALT_CTG5_1_4	chr5_KZ115102v1_alt
CHR_ALT_CTG5_1_40	chr5_KZ115138v1_alt
CHR_ALT_CTG5_1_41	chr5_KZ115139v1_alt
CHR_ALT_CTG5_1_42	chr5_KZ115140v1_alt
CHR_ALT_CTG5_1_43	chr5_KZ115141v1_alt
CHR_ALT_CTG5_1_44	chr5_KZ115142v1_alt
CHR_ALT_CTG5_1_45	chr5_KZ115143v1_alt
CHR_ALT_CTG5_1_46	chr5_KZ115144v1_alt
CHR_ALT_CTG5_1_47	chr5_KZ115145v1_alt
CHR_ALT_CTG5_1_48	chr5_KZ115146v1_alt
CHR_ALT_CTG5_1_49	chr5_KZ115147v1_alt
CHR_ALT_CTG5_1_5	chr5_KZ115103v1_alt
CHR_ALT_CTG5_1_50	chr5_KZ115148v1_alt
CHR_ALT_CTG5_1_51	chr5_KZ115149v1_alt
CHR_ALT_CTG5_1_52	chr5_KZ115150v1_alt
CHR_ALT_CTG5_1_53	chr5_KZ115151v1_alt
CHR_ALT_CTG5_1_54	chr5_KZ115152v1_alt
CHR_ALT_CTG5_1_55	chr5_KZ115153v1_alt
CHR_ALT_CTG5_1_56	chr5_KZ115154v1_alt
CHR_ALT_CTG5_1_57	chr5_KZ115155v1_alt
CHR_ALT_CTG5_1_58	chr5_KZ115156v1_alt
CHR_ALT_CTG5_1_59	chr5_KZ115157v1_alt
CHR_ALT_CTG5_1_6	chr5_KZ115104v1_alt
CHR_ALT_CTG5_1_60	chr5_KZ115158v1_alt
CHR_ALT_CTG5_1_61	chr5_KZ115159v1_alt
