1	chr1
AABR06111057.1	chrUn_AABR06111057
AABR06111058.1	chrUn_AABR06111058
AABR06111059.1	chrUn_AABR06111059
AABR06111060.1	chrUn_AABR06111060
AABR06111061.1	chrUn_AABR06111061
AABR06111062.1	chrUn_AABR06111062
AABR06111063.1	chrUn_AABR06111063
AABR06111064.1	chrUn_AABR06111064
AABR06111065.1	chrUn_AABR06111065
AABR06111066.1	chrUn_AABR06111066
AABR06111067.1	chrUn_AABR06111067
AABR06111068.1	chrUn_AABR06111068
AABR06111069.1	chrUn_AABR06111069
AABR06111070.1	chrUn_AABR06111070
AABR06111071.1	chrUn_AABR06111071
AABR06111072.1	chrUn_AABR06111072
AABR06111073.1	chrUn_AABR06111073
AABR06111074.1	chrUn_AABR06111074
AABR06111075.1	chrUn_AABR06111075
AABR06111076.1	chrUn_AABR06111076
AABR06111077.1	chrUn_AABR06111077
AABR06111078.1	chrUn_AABR06111078
AABR06111079.1	chrUn_AABR06111079
AABR06111080.1	chrUn_AABR06111080
AABR06111081.1	chrUn_AABR06111081
AABR06111082.1	chrUn_AABR06111082
AABR06111083.1	chrUn_AABR06111083
AABR06111084.1	chrUn_AABR06111084
AABR06111085.1	chrUn_AABR06111085
AABR06111086.1	chrUn_AABR06111086
AABR06111087.1	chrUn_AABR06111087
AABR06111088.1	chrUn_AABR06111088
AABR06111091.1	chrUn_AABR06111091
AABR06111092.1	chrUn_AABR06111092
AABR06111093.1	chrUn_AABR06111093
AABR06111094.1	chrUn_AABR06111094
AABR06111095.1	chrUn_AABR06111095
AABR06111096.1	chrUn_AABR06111096
AABR06111097.1	chrUn_AABR06111097
AABR06111098.1	chrUn_AABR06111098
AABR06111099.1	chrUn_AABR06111099
AABR06111100.1	chrUn_AABR06111100
AABR06111101.1	chrUn_AABR06111101
AABR06111102.1	chrUn_AABR06111102
AABR06111105.1	chrUn_AABR06111105
AABR06111106.1	chrUn_AABR06111106
AABR06111107.1	chrUn_AABR06111107
AABR06111108.1	chrUn_AABR06111108
AABR06111109.1	chrUn_AABR06111109
AABR06111110.1	chrUn_AABR06111110
AABR06111111.1	chrUn_AABR06111111
AABR06111112.1	chrUn_AABR06111112
AABR06111113.1	chrUn_AABR06111113
AABR06111114.1	chrUn_AABR06111114
AABR06111115.1	chrUn_AABR06111115
AABR06111116.1	chrUn_AABR06111116
AABR06111117.1	chrUn_AABR06111117
AABR06111122.1	chrUn_AABR06111122
AABR06111123.1	chrUn_AABR06111123
AABR06111124.1	chrUn_AABR06111124
AABR06111125.1	chrUn_AABR06111125
AABR06111126.1	chrUn_AABR06111126
AABR06111127.1	chrUn_AABR06111127
AABR06111128.1	chrUn_AABR06111128
AABR06111129.1	chrUn_AABR06111129
AABR06111130.1	chrUn_AABR06111130
AABR06111131.1	chrUn_AABR06111131
AABR06111132.1	chrUn_AABR06111132
AABR06111133.1	chrUn_AABR06111133
AABR06111134.1	chrUn_AABR06111134
AABR06111135.1	chrUn_AABR06111135
AABR06111136.1	chrUn_AABR06111136
AABR06111137.1	chrUn_AABR06111137
AABR06111138.1	chrUn_AABR06111138
AABR06111139.1	chrUn_AABR06111139
AABR06111140.1	chrUn_AABR06111140
AABR06111141.1	chrUn_AABR06111141
AABR06111142.1	chrUn_AABR06111142
AABR06111143.1	chrUn_AABR06111143
AABR06111146.1	chrUn_AABR06111146
AABR06111147.1	chrUn_AABR06111147
AABR06111148.1	chrUn_AABR06111148
AABR06111149.1	chrUn_AABR06111149
AABR06111150.1	chrUn_AABR06111150
AABR06111151.1	chrUn_AABR06111151
AABR06111152.1	chrUn_AABR06111152
AABR06111153.1	chrUn_AABR06111153
AABR06111154.1	chrUn_AABR06111154
AABR06111155.1	chrUn_AABR06111155
AABR06111159.1	chrUn_AABR06111159
AABR06111160.1	chrUn_AABR06111160
AABR06111161.1	chrUn_AABR06111161
AABR06111162.1	chrUn_AABR06111162
AABR06111163.1	chrUn_AABR06111163
AABR06111164.1	chrUn_AABR06111164
AABR06111165.1	chrUn_AABR06111165
AABR06111166.1	chrUn_AABR06111166
AABR06111167.1	chrUn_AABR06111167
AABR06111168.1	chrUn_AABR06111168
AABR06111169.1	chrUn_AABR06111169
AABR06111170.1	chrUn_AABR06111170
AABR06111171.1	chrUn_AABR06111171
AABR06111172.1	chrUn_AABR06111172
AABR06111173.1	chrUn_AABR06111173
AABR06111174.1	chrUn_AABR06111174
AABR06111175.1	chrUn_AABR06111175
AABR06111176.1	chrUn_AABR06111176
AABR06111177.1	chrUn_AABR06111177
AABR06111178.1	chrUn_AABR06111178
AABR06111179.1	chrUn_AABR06111179
AABR06111180.1	chrUn_AABR06111180
AABR06111181.1	chrUn_AABR06111181
AABR06111182.1	chrUn_AABR06111182
AABR06111183.1	chrUn_AABR06111183
AABR06111184.1	chrUn_AABR06111184
AABR06111185.1	chrUn_AABR06111185
AABR06111186.1	chrUn_AABR06111186
AABR06111189.1	chrUn_AABR06111189
AABR06111190.1	chrUn_AABR06111190
AABR06111191.1	chrUn_AABR06111191
AABR06111192.1	chrUn_AABR06111192
AABR06111193.1	chrUn_AABR06111193
AABR06111194.1	chrUn_AABR06111194
AABR06111195.1	chrUn_AABR06111195
AABR06111196.1	chrUn_AABR06111196
AABR06111197.1	chrUn_AABR06111197
AABR06111198.1	chrUn_AABR06111198
AABR06111199.1	chrUn_AABR06111199
AABR06111202.1	chrUn_AABR06111202
AABR06111203.1	chrUn_AABR06111203
AABR06111204.1	chrUn_AABR06111204
AABR06111205.1	chrUn_AABR06111205
AABR06111206.1	chrUn_AABR06111206
AABR06111207.1	chrUn_AABR06111207
AABR06111208.1	chrUn_AABR06111208
AABR06111211.1	chrUn_AABR06111211
AABR06111212.1	chrUn_AABR06111212
AABR06111213.1	chrUn_AABR06111213
AABR06111214.1	chrUn_AABR06111214
AABR06111215.1	chrUn_AABR06111215
AABR06111216.1	chrUn_AABR06111216
AABR06111217.1	chrUn_AABR06111217
AABR06111218.1	chrUn_AABR06111218
AABR06111219.1	chrUn_AABR06111219
AABR06111220.1	chrUn_AABR06111220
AABR06111221.1	chrUn_AABR06111221
AABR06111222.1	chrUn_AABR06111222
AABR06111223.1	chrUn_AABR06111223
AABR06111229.1	chrUn_AABR06111229
AABR06111230.1	chrUn_AABR06111230
AABR06111231.1	chrUn_AABR06111231
AABR06111232.1	chrUn_AABR06111232
AABR06111233.1	chrUn_AABR06111233
AABR06111234.1	chrUn_AABR06111234
AABR06111235.1	chrUn_AABR06111235
AABR06111236.1	chrUn_AABR06111236
AABR06111237.1	chrUn_AABR06111237
AABR06111238.1	chrUn_AABR06111238
AABR06111239.1	chrUn_AABR06111239
AABR06111240.1	chrUn_AABR06111240
AABR06111241.1	chrUn_AABR06111241
AABR06111247.1	chrUn_AABR06111247
AABR06111248.1	chrUn_AABR06111248
AABR06111249.1	chrUn_AABR06111249
AABR06111250.1	chrUn_AABR06111250
AABR06111251.1	chrUn_AABR06111251
AABR06111252.1	chrUn_AABR06111252
AABR06111253.1	chrUn_AABR06111253
AABR06111254.1	chrUn_AABR06111254
AABR06111255.1	chrUn_AABR06111255
AABR06111256.1	chrUn_AABR06111256
AABR06111257.1	chrUn_AABR06111257
AABR06111258.1	chrUn_AABR06111258
AABR06111259.1	chrUn_AABR06111259
AABR06111260.1	chrUn_AABR06111260
AABR06111261.1	chrUn_AABR06111261
AABR06111262.1	chrUn_AABR06111262
AABR06111263.1	chrUn_AABR06111263
AABR06111264.1	chrUn_AABR06111264
AABR06111265.1	chrUn_AABR06111265
AABR06111266.1	chrUn_AABR06111266
AABR06111267.1	chrUn_AABR06111267
AABR06111268.1	chrUn_AABR06111268
AABR06111269.1	chrUn_AABR06111269
AABR06111272.1	chrUn_AABR06111272
AABR06111273.1	chrUn_AABR06111273
AABR06111274.1	chrUn_AABR06111274
AABR06111275.1	chrUn_AABR06111275
AABR06111276.1	chrUn_AABR06111276
AABR06111279.1	chrUn_AABR06111279
AABR06111280.1	chrUn_AABR06111280
AABR06111281.1	chrUn_AABR06111281
AABR06111282.1	chrUn_AABR06111282
AABR06111283.1	chrUn_AABR06111283
AABR06111284.1	chrUn_AABR06111284
AABR06111285.1	chrUn_AABR06111285
AABR06111286.1	chrUn_AABR06111286
AABR06111287.1	chrUn_AABR06111287
AABR06111288.1	chrUn_AABR06111288
AABR06111289.1	chrUn_AABR06111289
AABR06111290.1	chrUn_AABR06111290
AABR06111291.1	chrUn_AABR06111291
AABR06111292.1	chrUn_AABR06111292
AABR06111293.1	chrUn_AABR06111293
AABR06111294.1	chrUn_AABR06111294
AABR06111295.1	chrUn_AABR06111295
AABR06111296.1	chrUn_AABR06111296
AABR06111297.1	chrUn_AABR06111297
AABR06111298.1	chrUn_AABR06111298
AABR06111299.1	chrUn_AABR06111299
AABR06111302.1	chrUn_AABR06111302
AABR06111303.1	chrUn_AABR06111303
AABR06111304.1	chrUn_AABR06111304
AABR06111305.1	chrUn_AABR06111305
AABR06111306.1	chrUn_AABR06111306
AABR06111307.1	chrUn_AABR06111307
AABR06111308.1	chrUn_AABR06111308
AABR06111311.1	chrUn_AABR06111311
AABR06111312.1	chrUn_AABR06111312
AABR06111313.1	chrUn_AABR06111313
AABR06111314.1	chrUn_AABR06111314
AABR06111315.1	chrUn_AABR06111315
AABR06111316.1	chrUn_AABR06111316
AABR06111317.1	chrUn_AABR06111317
AABR06111318.1	chrUn_AABR06111318
AABR06111319.1	chrUn_AABR06111319
AABR06111320.1	chrUn_AABR06111320
AABR06111321.1	chrUn_AABR06111321
AABR06111322.1	chrUn_AABR06111322
AABR06111323.1	chrUn_AABR06111323
AABR06111324.1	chrUn_AABR06111324
AABR06111325.1	chrUn_AABR06111325
AABR06111326.1	chrUn_AABR06111326
AABR06111327.1	chrUn_AABR06111327
AABR06111328.1	chrUn_AABR06111328
AABR06111329.1	chrUn_AABR06111329
AABR06111330.1	chrUn_AABR06111330
AABR06111331.1	chrUn_AABR06111331
AABR06111334.1	chrUn_AABR06111334
AABR06111335.1	chrUn_AABR06111335
AABR06111336.1	chrUn_AABR06111336
AABR06111337.1	chrUn_AABR06111337
AABR06111338.1	chrUn_AABR06111338
AABR06111339.1	chrUn_AABR06111339
AABR06111340.1	chrUn_AABR06111340
AABR06111341.1	chrUn_AABR06111341
AABR06111344.1	chrUn_AABR06111344
AABR06111347.1	chrUn_AABR06111347
AABR06111357.1	chrUn_AABR06111357
AABR06111358.1	chrUn_AABR06111358
AABR06111359.1	chrUn_AABR06111359
AABR06111360.1	chrUn_AABR06111360
AABR06111361.1	chrUn_AABR06111361
AABR06111362.1	chrUn_AABR06111362
AABR06111363.1	chrUn_AABR06111363
AABR06111364.1	chrUn_AABR06111364
AABR06111365.1	chrUn_AABR06111365
AABR06111366.1	chrUn_AABR06111366
AABR06111369.1	chrUn_AABR06111369
AABR06111370.1	chrUn_AABR06111370
AABR06111371.1	chrUn_AABR06111371
AABR06111372.1	chrUn_AABR06111372
AABR06111373.1	chrUn_AABR06111373
AABR06111374.1	chrUn_AABR06111374
AABR06111375.1	chrUn_AABR06111375
AABR06111376.1	chrUn_AABR06111376
AABR06111377.1	chrUn_AABR06111377
AABR06111378.1	chrUn_AABR06111378
AABR06111379.1	chrUn_AABR06111379
AABR06111380.1	chrUn_AABR06111380
AABR06111381.1	chrUn_AABR06111381
AABR06111382.1	chrUn_AABR06111382
AABR06111383.1	chrUn_AABR06111383
AABR06111384.1	chrUn_AABR06111384
AABR06111385.1	chrUn_AABR06111385
AABR06111386.1	chrUn_AABR06111386
AABR06111387.1	chrUn_AABR06111387
AABR06111391.1	chrUn_AABR06111391
AABR06111392.1	chrUn_AABR06111392
AABR06111393.1	chrUn_AABR06111393
AABR06111394.1	chrUn_AABR06111394
AABR06111395.1	chrUn_AABR06111395
AABR06111396.1	chrUn_AABR06111396
AABR06111397.1	chrUn_AABR06111397
AABR06111398.1	chrUn_AABR06111398
AABR06111399.1	chrUn_AABR06111399
AABR06111400.1	chrUn_AABR06111400
AABR06111401.1	chrUn_AABR06111401
AABR06111402.1	chrUn_AABR06111402
AABR06111403.1	chrUn_AABR06111403
AABR06111404.1	chrUn_AABR06111404
AABR06111405.1	chrUn_AABR06111405
AABR06111406.1	chrUn_AABR06111406
AABR06111407.1	chrUn_AABR06111407
AABR06111408.1	chrUn_AABR06111408
AABR06111409.1	chrUn_AABR06111409
AABR06111412.1	chrUn_AABR06111412
AABR06111413.1	chrUn_AABR06111413
AABR06111414.1	chrUn_AABR06111414
AABR06111415.1	chrUn_AABR06111415
AABR06111421.1	chrUn_AABR06111421
AABR06111422.1	chrUn_AABR06111422
AABR06111423.1	chrUn_AABR06111423
AABR06111424.1	chrUn_AABR06111424
AABR06111425.1	chrUn_AABR06111425
AABR06111426.1	chrUn_AABR06111426
AABR06111427.1	chrUn_AABR06111427
AABR06111428.1	chrUn_AABR06111428
AABR06111429.1	chrUn_AABR06111429
AABR06111430.1	chrUn_AABR06111430
AABR06111431.1	chrUn_AABR06111431
AABR06111432.1	chrUn_AABR06111432
AABR06111433.1	chrUn_AABR06111433
AABR06111434.1	chrUn_AABR06111434
AABR06111435.1	chrUn_AABR06111435
AABR06111436.1	chrUn_AABR06111436
AABR06111437.1	chrUn_AABR06111437
AABR06111438.1	chrUn_AABR06111438
AABR06111439.1	chrUn_AABR06111439
AABR06111440.1	chrUn_AABR06111440
AABR06111441.1	chrUn_AABR06111441
AABR06111442.1	chrUn_AABR06111442
AABR06111443.1	chrUn_AABR06111443
AABR06111444.1	chrUn_AABR06111444
AABR06111445.1	chrUn_AABR06111445
AABR06111446.1	chrUn_AABR06111446
AABR06111447.1	chrUn_AABR06111447
AABR06111448.1	chrUn_AABR06111448
AABR06111449.1	chrUn_AABR06111449
AABR06111450.1	chrUn_AABR06111450
AABR06111451.1	chrUn_AABR06111451
AABR06111452.1	chrUn_AABR06111452
AABR06111453.1	chrUn_AABR06111453
AABR06111454.1	chrUn_AABR06111454
AABR06111455.1	chrUn_AABR06111455
AABR06111456.1	chrUn_AABR06111456
AABR06111457.1	chrUn_AABR06111457
AABR06111458.1	chrUn_AABR06111458
AABR06111459.1	chrUn_AABR06111459
AABR06111460.1	chrUn_AABR06111460
AABR06111461.1	chrUn_AABR06111461
AABR06111462.1	chrUn_AABR06111462
AABR06111463.1	chrUn_AABR06111463
AABR06111464.1	chrUn_AABR06111464
AABR06111465.1	chrUn_AABR06111465
AABR06111466.1	chrUn_AABR06111466
AABR06111467.1	chrUn_AABR06111467
AABR06111468.1	chrUn_AABR06111468
AABR06111469.1	chrUn_AABR06111469
AABR06111472.1	chrUn_AABR06111472
AABR06111473.1	chrUn_AABR06111473
AABR06111474.1	chrUn_AABR06111474
AABR06111475.1	chrUn_AABR06111475
AABR06111476.1	chrUn_AABR06111476
AABR06111477.1	chrUn_AABR06111477
AABR06111478.1	chrUn_AABR06111478
AABR06111479.1	chrUn_AABR06111479
AABR06111480.1	chrUn_AABR06111480
AABR06111481.1	chrUn_AABR06111481
AABR06111482.1	chrUn_AABR06111482
AABR06111487.1	chrUn_AABR06111487
AABR06111488.1	chrUn_AABR06111488
AABR06111489.1	chrUn_AABR06111489
AABR06111490.1	chrUn_AABR06111490
AABR06111491.1	chrUn_AABR06111491
AABR06111492.1	chrUn_AABR06111492
AABR06111495.1	chrUn_AABR06111495
AABR06111496.1	chrUn_AABR06111496
AABR06111497.1	chrUn_AABR06111497
AABR06111498.1	chrUn_AABR06111498
AABR06111499.1	chrUn_AABR06111499
AABR06111500.1	chrUn_AABR06111500
AABR06111503.1	chrUn_AABR06111503
AABR06111504.1	chrUn_AABR06111504
AABR06111505.1	chrUn_AABR06111505
AABR06111506.1	chrUn_AABR06111506
AABR06111507.1	chrUn_AABR06111507
AABR06111508.1	chrUn_AABR06111508
AABR06111509.1	chrUn_AABR06111509
AABR06111510.1	chrUn_AABR06111510
AABR06111511.1	chrUn_AABR06111511
AABR06111512.1	chrUn_AABR06111512
AABR06111515.1	chrUn_AABR06111515
AABR06111516.1	chrUn_AABR06111516
AABR06111517.1	chrUn_AABR06111517
AABR06111518.1	chrUn_AABR06111518
AABR06111519.1	chrUn_AABR06111519
AABR06111520.1	chrUn_AABR06111520
AABR06111521.1	chrUn_AABR06111521
AABR06111522.1	chrUn_AABR06111522
AABR06111523.1	chrUn_AABR06111523
AABR06111526.1	chrUn_AABR06111526
AABR06111527.1	chrUn_AABR06111527
AABR06111528.1	chrUn_AABR06111528
AABR06111529.1	chrUn_AABR06111529
AABR06111530.1	chrUn_AABR06111530
AABR06111533.1	chrUn_AABR06111533
AABR06111534.1	chrUn_AABR06111534
AABR06111535.1	chrUn_AABR06111535
AABR06111536.1	chrUn_AABR06111536
AABR06111537.1	chrUn_AABR06111537
AABR06111538.1	chrUn_AABR06111538
AABR06111539.1	chrUn_AABR06111539
AABR06111540.1	chrUn_AABR06111540
AABR06111541.1	chrUn_AABR06111541
AABR06111542.1	chrUn_AABR06111542
AABR06111545.1	chrUn_AABR06111545
AABR06111548.1	chrUn_AABR06111548
AABR06111549.1	chrUn_AABR06111549
AABR06111550.1	chrUn_AABR06111550
AABR06111551.1	chrUn_AABR06111551
AABR06111552.1	chrUn_AABR06111552
AABR06111553.1	chrUn_AABR06111553
AABR06111554.1	chrUn_AABR06111554
AABR06111555.1	chrUn_AABR06111555
AABR06111556.1	chrUn_AABR06111556
AABR06111557.1	chrUn_AABR06111557
AABR06111560.1	chrUn_AABR06111560
AABR06111561.1	chrUn_AABR06111561
AABR06111562.1	chrUn_AABR06111562
AABR06111563.1	chrUn_AABR06111563
AABR06111564.1	chrUn_AABR06111564
AABR06111565.1	chrUn_AABR06111565
AABR06111566.1	chrUn_AABR06111566
AABR06111567.1	chrUn_AABR06111567
AABR06111568.1	chrUn_AABR06111568
AABR06111569.1	chrUn_AABR06111569
AABR06111570.1	chrUn_AABR06111570
AABR06111571.1	chrUn_AABR06111571
AABR06111572.1	chrUn_AABR06111572
AABR06111573.1	chrUn_AABR06111573
AABR06111574.1	chrUn_AABR06111574
AABR06111575.1	chrUn_AABR06111575
AABR06111576.1	chrUn_AABR06111576
AABR06111577.1	chrUn_AABR06111577
AABR06111578.1	chrUn_AABR06111578
AABR06111579.1	chrUn_AABR06111579
AABR06111580.1	chrUn_AABR06111580
AABR06111581.1	chrUn_AABR06111581
AABR06111582.1	chrUn_AABR06111582
AABR06111583.1	chrUn_AABR06111583
AABR06111584.1	chrUn_AABR06111584
AABR06111585.1	chrUn_AABR06111585
AABR06111588.1	chrUn_AABR06111588
AABR06111589.1	chrUn_AABR06111589
AABR06111590.1	chrUn_AABR06111590
AABR06111591.1	chrUn_AABR06111591
AABR06111592.1	chrUn_AABR06111592
AABR06111593.1	chrUn_AABR06111593
AABR06111594.1	chrUn_AABR06111594
AABR06111595.1	chrUn_AABR06111595
AABR06111596.1	chrUn_AABR06111596
AABR06111599.1	chrUn_AABR06111599
AABR06111600.1	chrUn_AABR06111600
AABR06111601.1	chrUn_AABR06111601
AABR06111602.1	chrUn_AABR06111602
AABR06111603.1	chrUn_AABR06111603
AABR06111604.1	chrUn_AABR06111604
AABR06111605.1	chrUn_AABR06111605
AABR06111606.1	chrUn_AABR06111606
AABR06111607.1	chrUn_AABR06111607
AABR06111608.1	chrUn_AABR06111608
AABR06111609.1	chrUn_AABR06111609
AABR06111610.1	chrUn_AABR06111610
AABR06111611.1	chrUn_AABR06111611
AABR06111612.1	chrUn_AABR06111612
AABR06111613.1	chrUn_AABR06111613
AABR06111614.1	chrUn_AABR06111614
AABR06111615.1	chrUn_AABR06111615
AABR06111616.1	chrUn_AABR06111616
AABR06111617.1	chrUn_AABR06111617
AABR06111618.1	chrUn_AABR06111618
AABR06111619.1	chrUn_AABR06111619
AABR06111622.1	chrUn_AABR06111622
AABR06111623.1	chrUn_AABR06111623
AABR06111624.1	chrUn_AABR06111624
AABR06111625.1	chrUn_AABR06111625
AABR06111626.1	chrUn_AABR06111626
AABR06111627.1	chrUn_AABR06111627
AABR06111628.1	chrUn_AABR06111628
AABR06111629.1	chrUn_AABR06111629
AABR06111630.1	chrUn_AABR06111630
AABR06111631.1	chrUn_AABR06111631
AABR06111632.1	chrUn_AABR06111632
AABR06111635.1	chrUn_AABR06111635
AABR06111636.1	chrUn_AABR06111636
AABR06111637.1	chrUn_AABR06111637
AABR06111638.1	chrUn_AABR06111638
AABR06111639.1	chrUn_AABR06111639
AABR06111640.1	chrUn_AABR06111640
AABR06111641.1	chrUn_AABR06111641
AABR06111642.1	chrUn_AABR06111642
AABR06111643.1	chrUn_AABR06111643
AABR06111644.1	chrUn_AABR06111644
AABR06111645.1	chrUn_AABR06111645
AABR06111646.1	chrUn_AABR06111646
AABR06111647.1	chrUn_AABR06111647
AABR06111648.1	chrUn_AABR06111648
AABR06111649.1	chrUn_AABR06111649
AABR06111650.1	chrUn_AABR06111650
AABR06111651.1	chrUn_AABR06111651
AABR06111652.1	chrUn_AABR06111652
AABR06111653.1	chrUn_AABR06111653
AABR06111654.1	chrUn_AABR06111654
AABR06111655.1	chrUn_AABR06111655
AABR06111656.1	chrUn_AABR06111656
AABR06111659.1	chrUn_AABR06111659
AABR06111662.1	chrUn_AABR06111662
AABR06111663.1	chrUn_AABR06111663
AABR06111666.1	chrUn_AABR06111666
AABR06111669.1	chrUn_AABR06111669
AABR06111670.1	chrUn_AABR06111670
AABR06111671.1	chrUn_AABR06111671
AABR06111672.1	chrUn_AABR06111672
AABR06111673.1	chrUn_AABR06111673
AABR06111674.1	chrUn_AABR06111674
AABR06111675.1	chrUn_AABR06111675
AABR06111676.1	chrUn_AABR06111676
AABR06111677.1	chrUn_AABR06111677
AABR06111678.1	chrUn_AABR06111678
AABR06111679.1	chrUn_AABR06111679
AABR06111680.1	chrUn_AABR06111680
AABR06111681.1	chrUn_AABR06111681
AABR06111682.1	chrUn_AABR06111682
AABR06111683.1	chrUn_AABR06111683
AABR06111684.1	chrUn_AABR06111684
AABR06111687.1	chrUn_AABR06111687
AABR06111688.1	chrUn_AABR06111688
AABR06111689.1	chrUn_AABR06111689
AABR06111690.1	chrUn_AABR06111690
AABR06111691.1	chrUn_AABR06111691
AABR06111692.1	chrUn_AABR06111692
AABR06111693.1	chrUn_AABR06111693
AABR06111694.1	chrUn_AABR06111694
AABR06111697.1	chrUn_AABR06111697
AABR06111698.1	chrUn_AABR06111698
AABR06111707.1	chrUn_AABR06111707
AABR06111708.1	chrUn_AABR06111708
AABR06111709.1	chrUn_AABR06111709
AABR06111712.1	chrUn_AABR06111712
AABR06111715.1	chrUn_AABR06111715
AABR06111716.1	chrUn_AABR06111716
AABR06111717.1	chrUn_AABR06111717
AABR06111718.1	chrUn_AABR06111718
AABR06111719.1	chrUn_AABR06111719
AABR06111720.1	chrUn_AABR06111720
AABR06111721.1	chrUn_AABR06111721
AABR06111722.1	chrUn_AABR06111722
AABR06111723.1	chrUn_AABR06111723
AABR06111724.1	chrUn_AABR06111724
AABR06111725.1	chrUn_AABR06111725
AABR06111726.1	chrUn_AABR06111726
AABR06111729.1	chrUn_AABR06111729
AABR06111730.1	chrUn_AABR06111730
AABR06111731.1	chrUn_AABR06111731
AABR06111732.1	chrUn_AABR06111732
AABR06111733.1	chrUn_AABR06111733
AABR06111734.1	chrUn_AABR06111734
AABR06111735.1	chrUn_AABR06111735
AABR06111736.1	chrUn_AABR06111736
AABR06111739.1	chrUn_AABR06111739
AABR06111740.1	chrUn_AABR06111740
AABR06111741.1	chrUn_AABR06111741
AABR06111742.1	chrUn_AABR06111742
AABR06111743.1	chrUn_AABR06111743
AABR06111744.1	chrUn_AABR06111744
AABR06111745.1	chrUn_AABR06111745
AABR06111746.1	chrUn_AABR06111746
AABR06111747.1	chrUn_AABR06111747
AABR06111748.1	chrUn_AABR06111748
AABR06111749.1	chrUn_AABR06111749
AABR06111752.1	chrUn_AABR06111752
AABR06111753.1	chrUn_AABR06111753
AABR06111754.1	chrUn_AABR06111754
AABR06111755.1	chrUn_AABR06111755
AABR06111756.1	chrUn_AABR06111756
AABR06111757.1	chrUn_AABR06111757
AABR06111758.1	chrUn_AABR06111758
AABR06111759.1	chrUn_AABR06111759
AABR06111760.1	chrUn_AABR06111760
AABR06111761.1	chrUn_AABR06111761
AABR06111764.1	chrUn_AABR06111764
AABR06111765.1	chrUn_AABR06111765
AABR06111766.1	chrUn_AABR06111766
AABR06111767.1	chrUn_AABR06111767
AABR06111768.1	chrUn_AABR06111768
AABR06111771.1	chrUn_AABR06111771
AABR06111772.1	chrUn_AABR06111772
AABR06111792.1	chrUn_AABR06111792
AABR06111807.1	chrUn_AABR06111807
AABR06111808.1	chrUn_AABR06111808
AABR06111811.1	chrUn_AABR06111811
AABR06111812.1	chrUn_AABR06111812
AABR06111813.1	chrUn_AABR06111813
AABR06111814.1	chrUn_AABR06111814
AABR06111815.1	chrUn_AABR06111815
AABR06111816.1	chrUn_AABR06111816
AABR06111817.1	chrUn_AABR06111817
AABR06111818.1	chrUn_AABR06111818
AABR06111831.1	chrUn_AABR06111831
AABR06111841.1	chrUn_AABR06111841
AABR06111842.1	chrUn_AABR06111842
AABR06111843.1	chrUn_AABR06111843
AABR06111844.1	chrUn_AABR06111844
AABR06111845.1	chrUn_AABR06111845
AABR06111846.1	chrUn_AABR06111846
AABR06111847.1	chrUn_AABR06111847
AABR06111848.1	chrUn_AABR06111848
AABR06111854.1	chrUn_AABR06111854
AABR06111855.1	chrUn_AABR06111855
AABR06111863.1	chrUn_AABR06111863
AABR06111864.1	chrUn_AABR06111864
AABR06111865.1	chrUn_AABR06111865
AABR06111868.1	chrUn_AABR06111868
AABR06111875.1	chrUn_AABR06111875
AABR06111886.1	chrUn_AABR06111886
AABR06111890.1	chrUn_AABR06111890
AABR06111891.1	chrUn_AABR06111891
AABR06111892.1	chrUn_AABR06111892
AABR06111901.1	chrUn_AABR06111901
AABR06111902.1	chrUn_AABR06111902
AABR06111907.1	chrUn_AABR06111907
AABR06111908.1	chrUn_AABR06111908
AABR06111911.1	chrUn_AABR06111911
AABR06111925.1	chrUn_AABR06111925
AABR06111926.1	chrUn_AABR06111926
AABR06111927.1	chrUn_AABR06111927
AABR06111928.1	chrUn_AABR06111928
AABR06111932.1	chrUn_AABR06111932
AABR06111933.1	chrUn_AABR06111933
AABR06111934.1	chrUn_AABR06111934
AABR06111935.1	chrUn_AABR06111935
AABR06111936.1	chrUn_AABR06111936
AABR06111937.1	chrUn_AABR06111937
AABR06111942.1	chrUn_AABR06111942
AABR06111943.1	chrUn_AABR06111943
AABR06111944.1	chrUn_AABR06111944
AABR06111945.1	chrUn_AABR06111945
AABR06111946.1	chrUn_AABR06111946
AABR06111947.1	chrUn_AABR06111947
AABR06111952.1	chrUn_AABR06111952
AABR06111957.1	chrUn_AABR06111957
AABR06111958.1	chrUn_AABR06111958
AABR06111959.1	chrUn_AABR06111959
AABR06111960.1	chrUn_AABR06111960
AABR06111961.1	chrUn_AABR06111961
AABR06111962.1	chrUn_AABR06111962
AABR06111965.1	chrUn_AABR06111965
AABR06111966.1	chrUn_AABR06111966
AABR06111977.1	chrUn_AABR06111977
AABR06111982.1	chrUn_AABR06111982
AABR06111983.1	chrUn_AABR06111983
AABR06111984.1	chrUn_AABR06111984
AABR06111985.1	chrUn_AABR06111985
AABR06111988.1	chrUn_AABR06111988
AABR06111991.1	chrUn_AABR06111991
AABR06111992.1	chrUn_AABR06111992
AABR06111993.1	chrUn_AABR06111993
AABR06111994.1	chrUn_AABR06111994
AABR06111995.1	chrUn_AABR06111995
AABR06111996.1	chrUn_AABR06111996
AABR06111997.1	chrUn_AABR06111997
AABR06112000.1	chrUn_AABR06112000
AABR06112001.1	chrUn_AABR06112001
AABR06112002.1	chrUn_AABR06112002
AABR06112003.1	chrUn_AABR06112003
