chr1	1
chrUn_AAEX03024937	AAEX03024937.1
chrUn_AAEX03024938	AAEX03024938.1
chrUn_AAEX03024939	AAEX03024939.1
chrUn_AAEX03024940	AAEX03024940.1
chrUn_AAEX03024941	AAEX03024941.1
chrUn_AAEX03024942	AAEX03024942.1
chrUn_AAEX03024943	AAEX03024943.1
chrUn_AAEX03024944	AAEX03024944.1
chrUn_AAEX03024945	AAEX03024945.1
chrUn_AAEX03024946	AAEX03024946.1
chrUn_AAEX03024947	AAEX03024947.1
chrUn_AAEX03024948	AAEX03024948.1
chrUn_AAEX03024949	AAEX03024949.1
chrUn_AAEX03024950	AAEX03024950.1
chrUn_AAEX03024951	AAEX03024951.1
chrUn_AAEX03024952	AAEX03024952.1
chrUn_AAEX03024953	AAEX03024953.1
chrUn_AAEX03024954	AAEX03024954.1
chrUn_AAEX03024955	AAEX03024955.1
chrUn_AAEX03024956	AAEX03024956.1
chrUn_AAEX03024957	AAEX03024957.1
chrUn_AAEX03024958	AAEX03024958.1
chrUn_AAEX03024959	AAEX03024959.1
chrUn_AAEX03024960	AAEX03024960.1
chrUn_AAEX03024961	AAEX03024961.1
chrUn_AAEX03024962	AAEX03024962.1
chrUn_AAEX03024963	AAEX03024963.1
chrUn_AAEX03024964	AAEX03024964.1
chrUn_AAEX03024965	AAEX03024965.1
chrUn_AAEX03024968	AAEX03024968.1
chrUn_AAEX03024969	AAEX03024969.1
chrUn_AAEX03024970	AAEX03024970.1
chrUn_AAEX03024971	AAEX03024971.1
chrUn_AAEX03024972	AAEX03024972.1
chrUn_AAEX03024973	AAEX03024973.1
chrUn_AAEX03024974	AAEX03024974.1
chrUn_AAEX03024975	AAEX03024975.1
chrUn_AAEX03024976	AAEX03024976.1
chrUn_AAEX03024977	AAEX03024977.1
chrUn_AAEX03024978	AAEX03024978.1
chrUn_AAEX03024979	AAEX03024979.1
chrUn_AAEX03024980	AAEX03024980.1
chrUn_AAEX03024981	AAEX03024981.1
chrUn_AAEX03024982	AAEX03024982.1
chrUn_AAEX03024983	AAEX03024983.1
chrUn_AAEX03024986	AAEX03024986.1
chrUn_AAEX03024987	AAEX03024987.1
chrUn_AAEX03024988	AAEX03024988.1
chrUn_AAEX03024989	AAEX03024989.1
chrUn_AAEX03024990	AAEX03024990.1
chrUn_AAEX03024991	AAEX03024991.1
chrUn_AAEX03024994	AAEX03024994.1
chrUn_AAEX03024995	AAEX03024995.1
chrUn_AAEX03024996	AAEX03024996.1
chrUn_AAEX03024997	AAEX03024997.1
chrUn_AAEX03024998	AAEX03024998.1
chrUn_AAEX03024999	AAEX03024999.1
chrUn_AAEX03025000	AAEX03025000.1
chrUn_AAEX03025001	AAEX03025001.1
chrUn_AAEX03025002	AAEX03025002.1
chrUn_AAEX03025003	AAEX03025003.1
chrUn_AAEX03025004	AAEX03025004.1
chrUn_AAEX03025005	AAEX03025005.1
chrUn_AAEX03025006	AAEX03025006.1
chrUn_AAEX03025007	AAEX03025007.1
chrUn_AAEX03025012	AAEX03025012.1
chrUn_AAEX03025013	AAEX03025013.1
chrUn_AAEX03025016	AAEX03025016.1
chrUn_AAEX03025017	AAEX03025017.1
chrUn_AAEX03025018	AAEX03025018.1
chrUn_AAEX03025019	AAEX03025019.1
chrUn_AAEX03025020	AAEX03025020.1
chrUn_AAEX03025021	AAEX03025021.1
chrUn_AAEX03025022	AAEX03025022.1
chrUn_AAEX03025023	AAEX03025023.1
chrUn_AAEX03025024	AAEX03025024.1
chrUn_AAEX03025025	AAEX03025025.1
chrUn_AAEX03025026	AAEX03025026.1
chrUn_AAEX03025027	AAEX03025027.1
chrUn_AAEX03025028	AAEX03025028.1
chrUn_AAEX03025029	AAEX03025029.1
chrUn_AAEX03025030	AAEX03025030.1
chrUn_AAEX03025031	AAEX03025031.1
chrUn_AAEX03025032	AAEX03025032.1
chrUn_AAEX03025033	AAEX03025033.1
chrUn_AAEX03025034	AAEX03025034.1
chrUn_AAEX03025035	AAEX03025035.1
chrUn_AAEX03025036	AAEX03025036.1
chrUn_AAEX03025037	AAEX03025037.1
chrUn_AAEX03025038	AAEX03025038.1
chrUn_AAEX03025039	AAEX03025039.1
chrUn_AAEX03025040	AAEX03025040.1
chrUn_AAEX03025041	AAEX03025041.1
chrUn_AAEX03025046	AAEX03025046.1
chrUn_AAEX03025047	AAEX03025047.1
chrUn_AAEX03025048	AAEX03025048.1
chrUn_AAEX03025049	AAEX03025049.1
chrUn_AAEX03025050	AAEX03025050.1
chrUn_AAEX03025053	AAEX03025053.1
chrUn_AAEX03025054	AAEX03025054.1
chrUn_AAEX03025055	AAEX03025055.1
chrUn_AAEX03025056	AAEX03025056.1
chrUn_AAEX03025057	AAEX03025057.1
chrUn_AAEX03025058	AAEX03025058.1
chrUn_AAEX03025059	AAEX03025059.1
chrUn_AAEX03025060	AAEX03025060.1
chrUn_AAEX03025061	AAEX03025061.1
chrUn_AAEX03025062	AAEX03025062.1
chrUn_AAEX03025063	AAEX03025063.1
chrUn_AAEX03025064	AAEX03025064.1
chrUn_AAEX03025065	AAEX03025065.1
chrUn_AAEX03025066	AAEX03025066.1
chrUn_AAEX03025067	AAEX03025067.1
chrUn_AAEX03025074	AAEX03025074.1
chrUn_AAEX03025075	AAEX03025075.1
chrUn_AAEX03025076	AAEX03025076.1
chrUn_AAEX03025077	AAEX03025077.1
chrUn_AAEX03025078	AAEX03025078.1
chrUn_AAEX03025079	AAEX03025079.1
chrUn_AAEX03025080	AAEX03025080.1
chrUn_AAEX03025081	AAEX03025081.1
chrUn_AAEX03025082	AAEX03025082.1
chrUn_AAEX03025083	AAEX03025083.1
chrUn_AAEX03025084	AAEX03025084.1
chrUn_AAEX03025085	AAEX03025085.1
chrUn_AAEX03025086	AAEX03025086.1
chrUn_AAEX03025087	AAEX03025087.1
chrUn_AAEX03025088	AAEX03025088.1
chrUn_AAEX03025089	AAEX03025089.1
chrUn_AAEX03025090	AAEX03025090.1
chrUn_AAEX03025091	AAEX03025091.1
chrUn_AAEX03025092	AAEX03025092.1
chrUn_AAEX03025093	AAEX03025093.1
chrUn_AAEX03025094	AAEX03025094.1
chrUn_AAEX03025095	AAEX03025095.1
chrUn_AAEX03025096	AAEX03025096.1
chrUn_AAEX03025097	AAEX03025097.1
chrUn_AAEX03025098	AAEX03025098.1
chrUn_AAEX03025101	AAEX03025101.1
chrUn_AAEX03025102	AAEX03025102.1
chrUn_AAEX03025103	AAEX03025103.1
chrUn_AAEX03025104	AAEX03025104.1
chrUn_AAEX03025105	AAEX03025105.1
chrUn_AAEX03025106	AAEX03025106.1
chrUn_AAEX03025107	AAEX03025107.1
chrUn_AAEX03025108	AAEX03025108.1
chrUn_AAEX03025109	AAEX03025109.1
chrUn_AAEX03025110	AAEX03025110.1
chrUn_AAEX03025114	AAEX03025114.1
chrUn_AAEX03025115	AAEX03025115.1
chrUn_AAEX03025116	AAEX03025116.1
chrUn_AAEX03025117	AAEX03025117.1
chrUn_AAEX03025118	AAEX03025118.1
chrUn_AAEX03025119	AAEX03025119.1
chrUn_AAEX03025120	AAEX03025120.1
chrUn_AAEX03025121	AAEX03025121.1
chrUn_AAEX03025122	AAEX03025122.1
chrUn_AAEX03025123	AAEX03025123.1
chrUn_AAEX03025124	AAEX03025124.1
chrUn_AAEX03025125	AAEX03025125.1
chrUn_AAEX03025126	AAEX03025126.1
chrUn_AAEX03025127	AAEX03025127.1
chrUn_AAEX03025128	AAEX03025128.1
chrUn_AAEX03025129	AAEX03025129.1
chrUn_AAEX03025130	AAEX03025130.1
chrUn_AAEX03025131	AAEX03025131.1
chrUn_AAEX03025132	AAEX03025132.1
chrUn_AAEX03025133	AAEX03025133.1
chrUn_AAEX03025134	AAEX03025134.1
chrUn_AAEX03025135	AAEX03025135.1
chrUn_AAEX03025136	AAEX03025136.1
chrUn_AAEX03025137	AAEX03025137.1
chrUn_AAEX03025138	AAEX03025138.1
chrUn_AAEX03025139	AAEX03025139.1
chrUn_AAEX03025140	AAEX03025140.1
chrUn_AAEX03025141	AAEX03025141.1
chrUn_AAEX03025142	AAEX03025142.1
chrUn_AAEX03025143	AAEX03025143.1
chrUn_AAEX03025144	AAEX03025144.1
chrUn_AAEX03025145	AAEX03025145.1
chrUn_AAEX03025146	AAEX03025146.1
chrUn_AAEX03025147	AAEX03025147.1
chrUn_AAEX03025148	AAEX03025148.1
chrUn_AAEX03025149	AAEX03025149.1
chrUn_AAEX03025150	AAEX03025150.1
chrUn_AAEX03025151	AAEX03025151.1
chrUn_AAEX03025154	AAEX03025154.1
chrUn_AAEX03025155	AAEX03025155.1
chrUn_AAEX03025156	AAEX03025156.1
chrUn_AAEX03025157	AAEX03025157.1
chrUn_AAEX03025158	AAEX03025158.1
chrUn_AAEX03025159	AAEX03025159.1
chrUn_AAEX03025160	AAEX03025160.1
chrUn_AAEX03025161	AAEX03025161.1
chrUn_AAEX03025162	AAEX03025162.1
chrUn_AAEX03025163	AAEX03025163.1
chrUn_AAEX03025164	AAEX03025164.1
chrUn_AAEX03025165	AAEX03025165.1
chrUn_AAEX03025166	AAEX03025166.1
chrUn_AAEX03025167	AAEX03025167.1
chrUn_AAEX03025168	AAEX03025168.1
chrUn_AAEX03025169	AAEX03025169.1
chrUn_AAEX03025170	AAEX03025170.1
chrUn_AAEX03025171	AAEX03025171.1
chrUn_AAEX03025172	AAEX03025172.1
chrUn_AAEX03025173	AAEX03025173.1
chrUn_AAEX03025174	AAEX03025174.1
chrUn_AAEX03025175	AAEX03025175.1
chrUn_AAEX03025176	AAEX03025176.1
chrUn_AAEX03025177	AAEX03025177.1
chrUn_AAEX03025178	AAEX03025178.1
chrUn_AAEX03025179	AAEX03025179.1
chrUn_AAEX03025180	AAEX03025180.1
chrUn_AAEX03025181	AAEX03025181.1
chrUn_AAEX03025186	AAEX03025186.1
chrUn_AAEX03025187	AAEX03025187.1
chrUn_AAEX03025188	AAEX03025188.1
chrUn_AAEX03025189	AAEX03025189.1
chrUn_AAEX03025190	AAEX03025190.1
chrUn_AAEX03025191	AAEX03025191.1
chrUn_AAEX03025192	AAEX03025192.1
chrUn_AAEX03025193	AAEX03025193.1
chrUn_AAEX03025194	AAEX03025194.1
chrUn_AAEX03025195	AAEX03025195.1
chrUn_AAEX03025196	AAEX03025196.1
chrUn_AAEX03025197	AAEX03025197.1
chrUn_AAEX03025198	AAEX03025198.1
chrUn_AAEX03025199	AAEX03025199.1
chrUn_AAEX03025202	AAEX03025202.1
chrUn_AAEX03025203	AAEX03025203.1
chrUn_AAEX03025204	AAEX03025204.1
chrUn_AAEX03025205	AAEX03025205.1
chrUn_AAEX03025206	AAEX03025206.1
chrUn_AAEX03025207	AAEX03025207.1
chrUn_AAEX03025208	AAEX03025208.1
chrUn_AAEX03025209	AAEX03025209.1
chrUn_AAEX03025210	AAEX03025210.1
chrUn_AAEX03025211	AAEX03025211.1
chrUn_AAEX03025214	AAEX03025214.1
chrUn_AAEX03025215	AAEX03025215.1
chrUn_AAEX03025216	AAEX03025216.1
chrUn_AAEX03025217	AAEX03025217.1
chrUn_AAEX03025220	AAEX03025220.1
chrUn_AAEX03025221	AAEX03025221.1
chrUn_AAEX03025222	AAEX03025222.1
chrUn_AAEX03025223	AAEX03025223.1
chrUn_AAEX03025224	AAEX03025224.1
chrUn_AAEX03025225	AAEX03025225.1
chrUn_AAEX03025226	AAEX03025226.1
chrUn_AAEX03025227	AAEX03025227.1
chrUn_AAEX03025228	AAEX03025228.1
chrUn_AAEX03025231	AAEX03025231.1
chrUn_AAEX03025232	AAEX03025232.1
chrUn_AAEX03025233	AAEX03025233.1
chrUn_AAEX03025234	AAEX03025234.1
chrUn_AAEX03025235	AAEX03025235.1
chrUn_AAEX03025236	AAEX03025236.1
chrUn_AAEX03025237	AAEX03025237.1
chrUn_AAEX03025238	AAEX03025238.1
chrUn_AAEX03025239	AAEX03025239.1
chrUn_AAEX03025240	AAEX03025240.1
chrUn_AAEX03025241	AAEX03025241.1
chrUn_AAEX03025242	AAEX03025242.1
chrUn_AAEX03025243	AAEX03025243.1
chrUn_AAEX03025246	AAEX03025246.1
chrUn_AAEX03025247	AAEX03025247.1
chrUn_AAEX03025248	AAEX03025248.1
chrUn_AAEX03025249	AAEX03025249.1
chrUn_AAEX03025250	AAEX03025250.1
chrUn_AAEX03025251	AAEX03025251.1
chrUn_AAEX03025252	AAEX03025252.1
chrUn_AAEX03025253	AAEX03025253.1
chrUn_AAEX03025254	AAEX03025254.1
chrUn_AAEX03025255	AAEX03025255.1
chrUn_AAEX03025256	AAEX03025256.1
chrUn_AAEX03025257	AAEX03025257.1
chrUn_AAEX03025258	AAEX03025258.1
chrUn_AAEX03025259	AAEX03025259.1
chrUn_AAEX03025260	AAEX03025260.1
chrUn_AAEX03025261	AAEX03025261.1
chrUn_AAEX03025262	AAEX03025262.1
chrUn_AAEX03025263	AAEX03025263.1
chrUn_AAEX03025264	AAEX03025264.1
chrUn_AAEX03025265	AAEX03025265.1
chrUn_AAEX03025266	AAEX03025266.1
chrUn_AAEX03025267	AAEX03025267.1
chrUn_AAEX03025268	AAEX03025268.1
chrUn_AAEX03025269	AAEX03025269.1
chrUn_AAEX03025270	AAEX03025270.1
chrUn_AAEX03025271	AAEX03025271.1
chrUn_AAEX03025272	AAEX03025272.1
chrUn_AAEX03025273	AAEX03025273.1
chrUn_AAEX03025274	AAEX03025274.1
chrUn_AAEX03025275	AAEX03025275.1
chrUn_AAEX03025276	AAEX03025276.1
chrUn_AAEX03025277	AAEX03025277.1
chrUn_AAEX03025278	AAEX03025278.1
chrUn_AAEX03025279	AAEX03025279.1
chrUn_AAEX03025280	AAEX03025280.1
chrUn_AAEX03025281	AAEX03025281.1
chrUn_AAEX03025282	AAEX03025282.1
chrUn_AAEX03025283	AAEX03025283.1
chrUn_AAEX03025284	AAEX03025284.1
chrUn_AAEX03025285	AAEX03025285.1
chrUn_AAEX03025286	AAEX03025286.1
chrUn_AAEX03025287	AAEX03025287.1
chrUn_AAEX03025288	AAEX03025288.1
chrUn_AAEX03025289	AAEX03025289.1
chrUn_AAEX03025290	AAEX03025290.1
chrUn_AAEX03025291	AAEX03025291.1
chrUn_AAEX03025292	AAEX03025292.1
chrUn_AAEX03025293	AAEX03025293.1
chrUn_AAEX03025294	AAEX03025294.1
chrUn_AAEX03025295	AAEX03025295.1
chrUn_AAEX03025296	AAEX03025296.1
chrUn_AAEX03025299	AAEX03025299.1
chrUn_AAEX03025300	AAEX03025300.1
chrUn_AAEX03025301	AAEX03025301.1
chrUn_AAEX03025302	AAEX03025302.1
chrUn_AAEX03025303	AAEX03025303.1
chrUn_AAEX03025304	AAEX03025304.1
chrUn_AAEX03025305	AAEX03025305.1
chrUn_AAEX03025306	AAEX03025306.1
chrUn_AAEX03025307	AAEX03025307.1
chrUn_AAEX03025308	AAEX03025308.1
chrUn_AAEX03025309	AAEX03025309.1
chrUn_AAEX03025310	AAEX03025310.1
chrUn_AAEX03025311	AAEX03025311.1
chrUn_AAEX03025312	AAEX03025312.1
chrUn_AAEX03025313	AAEX03025313.1
chrUn_AAEX03025314	AAEX03025314.1
chrUn_AAEX03025315	AAEX03025315.1
chrUn_AAEX03025316	AAEX03025316.1
chrUn_AAEX03025317	AAEX03025317.1
chrUn_AAEX03025318	AAEX03025318.1
chrUn_AAEX03025319	AAEX03025319.1
chrUn_AAEX03025320	AAEX03025320.1
chrUn_AAEX03025321	AAEX03025321.1
chrUn_AAEX03025322	AAEX03025322.1
chrUn_AAEX03025323	AAEX03025323.1
chrUn_AAEX03025324	AAEX03025324.1
chrUn_AAEX03025325	AAEX03025325.1
chrUn_AAEX03025326	AAEX03025326.1
chrUn_AAEX03025327	AAEX03025327.1
chrUn_AAEX03025328	AAEX03025328.1
chrUn_AAEX03025329	AAEX03025329.1
chrUn_AAEX03025330	AAEX03025330.1
chrUn_AAEX03025331	AAEX03025331.1
chrUn_AAEX03025332	AAEX03025332.1
chrUn_AAEX03025333	AAEX03025333.1
chrUn_AAEX03025334	AAEX03025334.1
chrUn_AAEX03025335	AAEX03025335.1
chrUn_AAEX03025336	AAEX03025336.1
chrUn_AAEX03025337	AAEX03025337.1
chrUn_AAEX03025338	AAEX03025338.1
chrUn_AAEX03025339	AAEX03025339.1
chrUn_AAEX03025340	AAEX03025340.1
chrUn_AAEX03025341	AAEX03025341.1
chrUn_AAEX03025342	AAEX03025342.1
chrUn_AAEX03025343	AAEX03025343.1
chrUn_AAEX03025344	AAEX03025344.1
chrUn_AAEX03025345	AAEX03025345.1
chrUn_AAEX03025346	AAEX03025346.1
chrUn_AAEX03025347	AAEX03025347.1
chrUn_AAEX03025348	AAEX03025348.1
chrUn_AAEX03025349	AAEX03025349.1
chrUn_AAEX03025350	AAEX03025350.1
chrUn_AAEX03025351	AAEX03025351.1
chrUn_AAEX03025352	AAEX03025352.1
chrUn_AAEX03025353	AAEX03025353.1
chrUn_AAEX03025354	AAEX03025354.1
chrUn_AAEX03025355	AAEX03025355.1
chrUn_AAEX03025356	AAEX03025356.1
chrUn_AAEX03025357	AAEX03025357.1
chrUn_AAEX03025358	AAEX03025358.1
chrUn_AAEX03025359	AAEX03025359.1
chrUn_AAEX03025360	AAEX03025360.1
chrUn_AAEX03025361	AAEX03025361.1
chrUn_AAEX03025362	AAEX03025362.1
chrUn_AAEX03025363	AAEX03025363.1
chrUn_AAEX03025364	AAEX03025364.1
chrUn_AAEX03025365	AAEX03025365.1
chrUn_AAEX03025366	AAEX03025366.1
chrUn_AAEX03025369	AAEX03025369.1
chrUn_AAEX03025370	AAEX03025370.1
chrUn_AAEX03025371	AAEX03025371.1
chrUn_AAEX03025372	AAEX03025372.1
chrUn_AAEX03025373	AAEX03025373.1
chrUn_AAEX03025376	AAEX03025376.1
chrUn_AAEX03025377	AAEX03025377.1
chrUn_AAEX03025378	AAEX03025378.1
chrUn_AAEX03025379	AAEX03025379.1
chrUn_AAEX03025380	AAEX03025380.1
chrUn_AAEX03025381	AAEX03025381.1
chrUn_AAEX03025382	AAEX03025382.1
chrUn_AAEX03025383	AAEX03025383.1
chrUn_AAEX03025384	AAEX03025384.1
chrUn_AAEX03025385	AAEX03025385.1
chrUn_AAEX03025386	AAEX03025386.1
chrUn_AAEX03025387	AAEX03025387.1
chrUn_AAEX03025388	AAEX03025388.1
chrUn_AAEX03025389	AAEX03025389.1
chrUn_AAEX03025390	AAEX03025390.1
chrUn_AAEX03025394	AAEX03025394.1
chrUn_AAEX03025395	AAEX03025395.1
chrUn_AAEX03025396	AAEX03025396.1
chrUn_AAEX03025397	AAEX03025397.1
chrUn_AAEX03025398	AAEX03025398.1
chrUn_AAEX03025399	AAEX03025399.1
chrUn_AAEX03025400	AAEX03025400.1
chrUn_AAEX03025401	AAEX03025401.1
chrUn_AAEX03025402	AAEX03025402.1
chrUn_AAEX03025403	AAEX03025403.1
chrUn_AAEX03025404	AAEX03025404.1
chrUn_AAEX03025407	AAEX03025407.1
chrUn_AAEX03025408	AAEX03025408.1
chrUn_AAEX03025409	AAEX03025409.1
chrUn_AAEX03025410	AAEX03025410.1
chrUn_AAEX03025411	AAEX03025411.1
chrUn_AAEX03025412	AAEX03025412.1
chrUn_AAEX03025413	AAEX03025413.1
chrUn_AAEX03025414	AAEX03025414.1
chrUn_AAEX03025415	AAEX03025415.1
chrUn_AAEX03025416	AAEX03025416.1
chrUn_AAEX03025417	AAEX03025417.1
chrUn_AAEX03025418	AAEX03025418.1
chrUn_AAEX03025419	AAEX03025419.1
chrUn_AAEX03025420	AAEX03025420.1
chrUn_AAEX03025421	AAEX03025421.1
chrUn_AAEX03025422	AAEX03025422.1
chrUn_AAEX03025423	AAEX03025423.1
chrUn_AAEX03025424	AAEX03025424.1
chrUn_AAEX03025425	AAEX03025425.1
chrUn_AAEX03025426	AAEX03025426.1
chrUn_AAEX03025427	AAEX03025427.1
chrUn_AAEX03025428	AAEX03025428.1
chrUn_AAEX03025429	AAEX03025429.1
chrUn_AAEX03025430	AAEX03025430.1
chrUn_AAEX03025431	AAEX03025431.1
chrUn_AAEX03025432	AAEX03025432.1
chrUn_AAEX03025433	AAEX03025433.1
chrUn_AAEX03025434	AAEX03025434.1
chrUn_AAEX03025435	AAEX03025435.1
chrUn_AAEX03025436	AAEX03025436.1
chrUn_AAEX03025437	AAEX03025437.1
chrUn_AAEX03025438	AAEX03025438.1
chrUn_AAEX03025439	AAEX03025439.1
chrUn_AAEX03025440	AAEX03025440.1
chrUn_AAEX03025441	AAEX03025441.1
chrUn_AAEX03025442	AAEX03025442.1
chrUn_AAEX03025443	AAEX03025443.1
chrUn_AAEX03025444	AAEX03025444.1
chrUn_AAEX03025445	AAEX03025445.1
chrUn_AAEX03025446	AAEX03025446.1
chrUn_AAEX03025447	AAEX03025447.1
chrUn_AAEX03025448	AAEX03025448.1
chrUn_AAEX03025449	AAEX03025449.1
chrUn_AAEX03025450	AAEX03025450.1
chrUn_AAEX03025451	AAEX03025451.1
chrUn_AAEX03025452	AAEX03025452.1
chrUn_AAEX03025453	AAEX03025453.1
chrUn_AAEX03025454	AAEX03025454.1
chrUn_AAEX03025455	AAEX03025455.1
chrUn_AAEX03025456	AAEX03025456.1
chrUn_AAEX03025457	AAEX03025457.1
chrUn_AAEX03025458	AAEX03025458.1
chrUn_AAEX03025459	AAEX03025459.1
chrUn_AAEX03025460	AAEX03025460.1
chrUn_AAEX03025461	AAEX03025461.1
chrUn_AAEX03025462	AAEX03025462.1
chrUn_AAEX03025463	AAEX03025463.1
chrUn_AAEX03025464	AAEX03025464.1
chrUn_AAEX03025465	AAEX03025465.1
chrUn_AAEX03025466	AAEX03025466.1
chrUn_AAEX03025467	AAEX03025467.1
chrUn_AAEX03025468	AAEX03025468.1
chrUn_AAEX03025469	AAEX03025469.1
chrUn_AAEX03025470	AAEX03025470.1
chrUn_AAEX03025471	AAEX03025471.1
chrUn_AAEX03025472	AAEX03025472.1
chrUn_AAEX03025473	AAEX03025473.1
chrUn_AAEX03025474	AAEX03025474.1
chrUn_AAEX03025475	AAEX03025475.1
chrUn_AAEX03025476	AAEX03025476.1
chrUn_AAEX03025477	AAEX03025477.1
chrUn_AAEX03025478	AAEX03025478.1
chrUn_AAEX03025479	AAEX03025479.1
chrUn_AAEX03025480	AAEX03025480.1
chrUn_AAEX03025481	AAEX03025481.1
chrUn_AAEX03025482	AAEX03025482.1
chrUn_AAEX03025483	AAEX03025483.1
chrUn_AAEX03025484	AAEX03025484.1
chrUn_AAEX03025485	AAEX03025485.1
chrUn_AAEX03025486	AAEX03025486.1
chrUn_AAEX03025487	AAEX03025487.1
chrUn_AAEX03025488	AAEX03025488.1
chrUn_AAEX03025489	AAEX03025489.1
chrUn_AAEX03025490	AAEX03025490.1
chrUn_AAEX03025491	AAEX03025491.1
chrUn_AAEX03025492	AAEX03025492.1
chrUn_AAEX03025493	AAEX03025493.1
chrUn_AAEX03025494	AAEX03025494.1
chrUn_AAEX03025495	AAEX03025495.1
chrUn_AAEX03025496	AAEX03025496.1
chrUn_AAEX03025497	AAEX03025497.1
chrUn_AAEX03025498	AAEX03025498.1
chrUn_AAEX03025499	AAEX03025499.1
chrUn_AAEX03025500	AAEX03025500.1
chrUn_AAEX03025501	AAEX03025501.1
chrUn_AAEX03025502	AAEX03025502.1
chrUn_AAEX03025505	AAEX03025505.1
chrUn_AAEX03025506	AAEX03025506.1
chrUn_AAEX03025507	AAEX03025507.1
chrUn_AAEX03025508	AAEX03025508.1
chrUn_AAEX03025509	AAEX03025509.1
chrUn_AAEX03025510	AAEX03025510.1
chrUn_AAEX03025511	AAEX03025511.1
chrUn_AAEX03025512	AAEX03025512.1
chrUn_AAEX03025513	AAEX03025513.1
chrUn_AAEX03025514	AAEX03025514.1
chrUn_AAEX03025515	AAEX03025515.1
chrUn_AAEX03025516	AAEX03025516.1
chrUn_AAEX03025517	AAEX03025517.1
chrUn_AAEX03025518	AAEX03025518.1
chrUn_AAEX03025521	AAEX03025521.1
chrUn_AAEX03025522	AAEX03025522.1
chrUn_AAEX03025523	AAEX03025523.1
chrUn_AAEX03025524	AAEX03025524.1
chrUn_AAEX03025525	AAEX03025525.1
chrUn_AAEX03025526	AAEX03025526.1
chrUn_AAEX03025527	AAEX03025527.1
chrUn_AAEX03025528	AAEX03025528.1
chrUn_AAEX03025529	AAEX03025529.1
chrUn_AAEX03025530	AAEX03025530.1
chrUn_AAEX03025531	AAEX03025531.1
chrUn_AAEX03025532	AAEX03025532.1
chrUn_AAEX03025536	AAEX03025536.1
chrUn_AAEX03025537	AAEX03025537.1
chrUn_AAEX03025538	AAEX03025538.1
chrUn_AAEX03025539	AAEX03025539.1
chrUn_AAEX03025540	AAEX03025540.1
chrUn_AAEX03025541	AAEX03025541.1
chrUn_AAEX03025542	AAEX03025542.1
chrUn_AAEX03025543	AAEX03025543.1
chrUn_AAEX03025544	AAEX03025544.1
chrUn_AAEX03025547	AAEX03025547.1
chrUn_AAEX03025548	AAEX03025548.1
chrUn_AAEX03025549	AAEX03025549.1
chrUn_AAEX03025550	AAEX03025550.1
chrUn_AAEX03025551	AAEX03025551.1
chrUn_AAEX03025552	AAEX03025552.1
chrUn_AAEX03025553	AAEX03025553.1
chrUn_AAEX03025554	AAEX03025554.1
chrUn_AAEX03025555	AAEX03025555.1
chrUn_AAEX03025556	AAEX03025556.1
chrUn_AAEX03025557	AAEX03025557.1
chrUn_AAEX03025558	AAEX03025558.1
chrUn_AAEX03025559	AAEX03025559.1
chrUn_AAEX03025560	AAEX03025560.1
chrUn_AAEX03025561	AAEX03025561.1
chrUn_AAEX03025562	AAEX03025562.1
chrUn_AAEX03025563	AAEX03025563.1
chrUn_AAEX03025564	AAEX03025564.1
chrUn_AAEX03025565	AAEX03025565.1
chrUn_AAEX03025566	AAEX03025566.1
chrUn_AAEX03025567	AAEX03025567.1
chrUn_AAEX03025568	AAEX03025568.1
chrUn_AAEX03025569	AAEX03025569.1
chrUn_AAEX03025570	AAEX03025570.1
chrUn_AAEX03025571	AAEX03025571.1
chrUn_AAEX03025572	AAEX03025572.1
chrUn_AAEX03025573	AAEX03025573.1
chrUn_AAEX03025574	AAEX03025574.1
chrUn_AAEX03025575	AAEX03025575.1
chrUn_AAEX03025576	AAEX03025576.1
chrUn_AAEX03025577	AAEX03025577.1
chrUn_AAEX03025578	AAEX03025578.1
chrUn_AAEX03025579	AAEX03025579.1
chrUn_AAEX03025580	AAEX03025580.1
chrUn_AAEX03025581	AAEX03025581.1
chrUn_AAEX03025582	AAEX03025582.1
chrUn_AAEX03025583	AAEX03025583.1
chrUn_AAEX03025584	AAEX03025584.1
chrUn_AAEX03025585	AAEX03025585.1
chrUn_AAEX03025586	AAEX03025586.1
chrUn_AAEX03025587	AAEX03025587.1
chrUn_AAEX03025588	AAEX03025588.1
chrUn_AAEX03025589	AAEX03025589.1
chrUn_AAEX03025590	AAEX03025590.1
chrUn_AAEX03025591	AAEX03025591.1
chrUn_AAEX03025592	AAEX03025592.1
chrUn_AAEX03025593	AAEX03025593.1
chrUn_AAEX03025594	AAEX03025594.1
chrUn_AAEX03025595	AAEX03025595.1
chrUn_AAEX03025596	AAEX03025596.1
chrUn_AAEX03025597	AAEX03025597.1
chrUn_AAEX03025598	AAEX03025598.1
chrUn_AAEX03025599	AAEX03025599.1
chrUn_AAEX03025600	AAEX03025600.1
chrUn_AAEX03025601	AAEX03025601.1
chrUn_AAEX03025602	AAEX03025602.1
chrUn_AAEX03025603	AAEX03025603.1
chrUn_AAEX03025604	AAEX03025604.1
chrUn_AAEX03025605	AAEX03025605.1
chrUn_AAEX03025606	AAEX03025606.1
chrUn_AAEX03025607	AAEX03025607.1
chrUn_AAEX03025608	AAEX03025608.1
chrUn_AAEX03025609	AAEX03025609.1
